ticker,date,date2,ebit_to_interestExpense,ebitda_to_interestExpense,FreeOperCF_to_TotalDebt,FFO_to_TotalDebt,Return_on_Capital,ebitda_to_Revenue,TotalDebt_to_EnterpriseValue,TotalDebt_to_ebitda,ROCE,ROIC,DIO,DPO,DSO,InventoryTurnover,CCC
IEX,2019-12-31,2019,13.565684129812137,15.299429421979658,0.7804926076743203,0.7270367021077359,1.9692733199958552,0.27194714285771554,3.723926160320737,1.3773968443024092,0.1441865827825904,0.179109682003375,76.60437095913554,37.624656071333675,44.761268762229044,4.7647411685517085,83.7409836500309
IEX,2020-12-31,2020,12.01173289232557,13.877709739418048,0.5820576711530855,0.5394252964091628,5.702795544560801,0.26405845097433883,14.809759411410333,1.860652332150242,0.11166135101266117,0.14330926156830145,80.6492635111335,40.15424413782132,45.50816534461394,4.525769785233219,86.00318471792612
IFF,2018-12-31,2018,4.653615775735904,5.948316963140663,0.21053779448058987,0.1749753297727967,0.13577608517241416,0.19823740257480818,1.2147749187047834,5.7743517096450585,0.04400677257748165,0.053610378225601524,,,,,
IFF,2019-12-31,2019,5.181159420289855,7.507246376811594,0.28764802736093564,0.24380250791993163,0.17266196698300873,0.20155642023346304,1.2354748818746284,4.268408301158301,0.04818188844834844,0.07237267226693297,132.73634373967624,59.190652461182694,64.40623832684825,2.749812068922445,137.95192960534177
IFF,2020-12-31,2020,5.643939393939394,8.106060606060606,0.28314120714179947,,0.18560830285964028,0.2104642014162077,1.2329093755705174,4.165551401869159,0.04819199172003364,0.06371236930141151,137.32062395729062,64.9358992325659,64.81330989378442,2.6580129734447033,137.19803461850913
IFF,2021-12-31,2021,4.404844290657439,8.40484429065744,0.23161523309258045,,0.10812274368231047,0.20839052848318462,1.0996389891696752,5.016055990119391,0.029405650135132015,0.028166897132207058,88.20349761526232,58.318759936407,44.39343814344544,4.1381578947368425,74.27817582230077
IIVI,2018-06-30,2018,7.452212292938099,11.853367480383609,0.845011423351928,,2.6616238939201287,0.18772361610432917,11.391986921659704,2.0181443734973543,0.06844556504888576,0.07402393454901307,,,,,
IIVI,2019-06-30,2019,6.631931123700763,10.752241602355355,0.8097589492009585,,1.018951545162916,0.17690547348395885,3.7358863387278705,1.9374815896578477,0.06683702462217939,0.0798872145211304,118.14864108176097,42.142538700132086,64.91982728756635,3.0893288035993023,140.92592966919523
IIVI,2020-06-30,2020,1.4224406938898768,3.892907872809225,0.20421219391100348,,0.07111489642665958,0.14623975503251793,1.3610382896385393,6.822588569245046,0.021528006179151727,-0.010493139360392499,113.5146701466098,46.24824571349811,66.5388952682504,3.2154434270793764,133.8053197013621
IIVI,2021-06-30,2021,6.746673567171405,11.255413279019683,0.5376824984928311,,-1.6451418311034032,0.21706750172494785,-7.1918902487876375,2.263522934255727,0.055800284967121354,0.07084437754338138,127.06076643745654,54.39803368616241,73.86550107521481,2.872641258461674,146.52823382650894
ILMN,2018-12-30,2018,15.491228070175438,18.63157894736842,0.6800200300450676,,1.3842010771992819,0.31863186318631864,3.585278276481149,1.8804143126177024,0.10076457834075088,,,,,,
ILMN,2019-12-29,2019,19.76923076923077,23.384615384615383,0.7575757575757576,,-2.4324324324324325,0.3432119672593847,-5.083783783783784,1.546875,0.12880591404585892,,130.48224568138195,58.32293666026871,55.991391476150156,2.7973154362416106,128.1507004972634
ILMN,2021-01-03,2021,13.16326530612245,16.979591836734695,0.4019685039370079,,0.822550831792976,0.25686940413707937,4.695009242144177,3.0528846153846154,0.07305470608222901,,132.3487103174603,61.73859126984127,68.79669651126892,2.7578659370725034,139.40681555888796
IMG.TO,2018-12-31,2018,15.592592592592593,90.07407407407408,1.4534504391468006,,-0.007419471588852696,0.2189018901890189,-0.7211364458921462,1.6385690789473684,0.010052051000429779,,,,,,
IMG.TO,2019-12-31,2019,-33.333333333333336,17.54320987654321,0.8951423068692489,,0.46974198592650507,0.13338965549610438,-0.7307271305707584,3.2885292047853625,-0.06540539231123277,,105.2135231316726,73.5881277184658,0.8223035764573359,3.4691358024691357,32.44769898966413
IMG.TO,2020-12-31,2020,22.032967032967033,39.15384615384615,1.2634045744281965,,-0.2155160534656194,0.2869453169042442,-0.7350144687887556,1.4970530451866404,0.04466374106168274,,117.04004438168246,84.05235021182168,0.7348796005476362,3.118590751808745,33.72257377040843
IMKTA,2018-09-29,2018,2.60870359018218,4.985903107278177,0.4478626548251855,0.27671134513587914,0.2003242609788776,0.057949972482892936,1.2285439217511382,3.649529165719593,0.059516711740101716,0.07554232140149889,,,,,
IMKTA,2019-09-28,2019,3.12466616820752,5.498002029272072,0.4956502282528362,0.3163662853723946,0.189898245284059,0.062032071180887105,1.31444813888095,3.269527543315596,0.07004596182016841,0.06243434036416957,42.83106519200777,18.163453853606352,6.16760861415385,8.521852033418693,30.835219952555267
IMKTA,2020-09-26,2020,7.192431013018401,10.061536186249997,0.8101869494669834,0.6309808303319379,0.44757903966833884,0.08844492425813529,1.246907804759109,1.6058745677249906,0.13112373647600015,0.12997635897124357,39.62774376415172,19.00968176142959,6.068398512710585,9.210718686694154,26.686460515432714
IMKTA,2021-09-25,2021,13.977466555247517,18.790181078583995,0.9458334028703052,0.7512488049054832,0.6226589327023642,0.09166253857119357,1.500823575074072,1.3823938066449626,0.14631546817225136,0.16242338045579294,37.484727807871614,19.492933795661628,6.455670955107815,9.737298930668818,24.4474649673178
IMO,2018-12-31,2018,28.62962962962963,42.601851851851855,1.176061776061776,,0.8637541651240281,0.1315924951378561,1.917808219178082,1.1258422082156052,0.06808922948184361,0.09727324817149213,,,,,
IMO,2019-12-31,2019,21.93548387096774,39.11827956989247,0.9889368085505345,,1.1086407276402224,0.10699370625257337,2.6947953511874685,1.465915338097856,0.043606515326407594,0.09561282042622175,23.3782537405206,41.30781580925053,28.06040821128169,15.6128,10.13084614255176
IMO,2020-12-31,2020,-14.015625,37.125,0.6145103239249858,,-0.09505494505494505,0.10662358642972536,1.4502747252747252,2.221801346801347,-0.021660911352056215,-0.04524852979735551,33.24474810348182,54.18024217078389,37.82018488601687,10.979177789642286,16.884690818714795
INGR,2018-12-31,2018,9.518518518518519,12.567901234567902,0.6511185149928606,0.48500713945740126,0.4241573033707865,0.1618699316266497,1.4754213483146068,2.06385068762279,0.11552292478273898,0.13722432613054134,,,,,
INGR,2019-12-31,2019,8.30952380952381,10.80952380952381,0.6155378486055777,0.4531872509960159,0.3813559322033898,0.1462393300048317,1.4180790960451977,2.211453744493392,0.09961467104324247,0.12415397631133672,62.79609965284868,35.62793547069634,56.66935094218071,5.812462908011869,83.83751512433304
INGR,2020-12-31,2020,9.602941176470589,12.617647058823529,0.5059121621621622,0.36528716216216217,0.3675715333822451,0.1433105060965425,1.7373440939104916,2.7599067599067597,0.07852332852332852,0.0973867268283512,68.90741133998726,42.74739859842854,60.59963253716385,5.296962879640045,86.75964527872259
INTC,2018-12-29,2018,49.666666666666664,69.07905982905983,1.8024204256610645,,2.5713935531315113,0.4563149277326107,3.2306655227356296,0.8153360759689443,0.16075911722191868,0.26351043380036065,,,,,
INTC,2019-12-28,2019,45.86503067484663,68.0040899795501,1.7056998034550532,,2.2594833604840585,0.4620857361217258,3.374563649057482,0.872105611355025,0.1412040243272851,0.24997887423125675,97.88608549874266,48.65850796311819,36.46956854026263,3.728824154528974,85.6971460758871
INTC,2020-12-26,2020,37.95866454689984,57.41653418124007,1.3891926045987748,,1.224709320400423,0.4638036652240359,2.2633215196169867,1.0079191471687665,0.13425173606230145,0.22536806342015855,91.48175448839586,51.72653627207707,33.845948861520284,3.9898666356065458,73.60116707783908
INTC,2021-12-25,2021,36.98827470686767,56.74036850921273,1.422613579696071,,1.5640787949015065,0.4286545859485726,2.9432985708767863,1.1247859715415953,0.11273919170053301,0.19111257603451892,99.53555909000539,58.716805362265326,37.50275232840656,3.667031193042754,78.32150605614663
IR,2018-12-31,2018,4.515060240963855,6.326305220883534,0.4080497577896059,0.37892470546019974,0.26424537070136556,0.2342553349691427,1.195467219561021,2.653705760990319,0.08846267335497197,,,,,,
IR,2019-12-31,2019,3.9313835770528684,5.934758155230596,0.35050660116671783,0.32453177770954866,0.2942211520651973,0.21518006443982218,1.5081496573439526,3.0866186504927975,0.06717278493177013,,121.61927022464616,78.5477535385015,73.2783759533423,3.001169134840218,116.34989263948697
IR,2020-12-31,2020,2.89018901890189,7.398739873987399,0.2200459956026182,0.208193282620233,0.14281741065220416,0.16740662294814876,1.834190886756594,4.81374695863747,0.018288793201649466,,80.05133766076196,55.02456927930114,52.989745835200196,4.559574026692483,78.016514216661
ITGR,2018-12-28,2018,1.728073708589266,2.5491189205518077,0.3220515890209366,0.27501898959165083,0.1842414886027391,0.2083543207803709,1.082426347613534,3.6559195427271254,0.0688870772154231,,,,,,
ITGR,2019-12-31,2019,3.227690550956323,4.710134170710819,0.3440707569179642,0.28801956729924494,0.19510066945816512,0.19672138965768854,1.0773926234235138,3.47237912838291,0.06697770411239999,,72.211543998122,24.68714427450824,54.75838450862972,5.054593487289131,102.28278423224347
ITGR,2020-12-31,2020,2.6181580324437466,4.693615907901622,0.2909420616037554,0.2308173107838724,0.13369830611933464,0.1671166211122725,1.1409190153658335,4.334411059702324,0.039582318057252076,,73.34404019118105,27.000783893060486,59.19746013291822,4.97654613856257,105.54071643103879
ITGR,2021-12-31,2021,4.530637409889971,7.103326166687745,0.309802785838007,0.25074435675657614,0.16366269888807816,0.18398809577431108,1.0863351835112722,3.9959895666417404,0.052262273127136334,,62.96340722693695,26.51063669751128,50.59406680485047,5.797017920018884,87.04683733427615
ITT,2018-12-31,2018,719.2,938.0,4.858003442340792,,-0.5585568917668825,0.17084987796437287,-0.21498612395929695,0.24776119402985075,0.07620420013138655,0.19653358093469514,,,,,
ITT,2019-12-31,2019,,,3.318530701754386,2.8223684210526314,-0.5960468240260987,0.18054384485666106,-0.35002878526194586,0.35493286631640397,0.08078831645620688,0.16710229034687457,72.8944378453752,63.29959200537107,70.14298763350196,5.007240755107318,79.73783347350607
ITT,2020-12-31,2020,,,2.456132075471698,2.163679245283019,-0.4631061138439916,0.18443780773266608,-0.29796205200281095,0.4638949671772429,0.0669696616555957,0.056235032500855285,81.08958480773767,68.79806558150507,77.69028977318588,4.501194584550039,89.98180899941848
ITT,2021-12-31,2021,,,2.1910150891632374,1.9152949245541837,-0.5577312626603647,0.19909584086799276,-0.6563133018230926,0.5297002724795641,0.09733627077909073,0.15575593866687854,77.42187081211472,66.54328598231037,67.51509945750452,4.714430123831185,78.39368428730886
JCI,2018-09-30,2018,4.687041564792176,6.701711491442543,0.3079581628012733,0.2536607548885857,0.16920806689621248,0.11713675213675213,1.0816527299557304,4.011309740970448,0.03192499208952987,0.09689356012313816,,,,,
JCI,2019-09-30,2019,4.95820895522388,7.42089552238806,0.4255437041141432,0.34810915639285217,0.4947753396029258,0.10372162883845126,1.8858411703239288,2.9038616251005633,0.03234223182818311,0.2443579766536965,40.73870967741936,78.37127496159755,97.72978554739653,8.959537572254336,60.09722026321833
JCI,2020-09-30,2020,7.291666666666667,10.716666666666667,0.3855991814810078,0.34518480624120734,0.30267281105990784,0.11524846529551463,1.4412903225806453,3.0400466562986,0.03566842630903125,0.05624158948784928,43.91704682678116,82.05521266604052,90.47721467939239,8.311123501533315,52.339048840133046
JCI,2021-09-30,2021,15.182648401826484,19.041095890410958,0.610077519379845,0.554780361757106,0.41985645933014354,0.17618725705594052,1.3226247436773753,1.856115107913669,0.06521142229544206,0.09481463915895977,44.78025498110065,80.27708373374335,84.10205763055603,8.150913838120104,48.60522887791333
JD,2018-12-31,2018,-3.038851402746279,3.4676281218623397,1.391559231838348,,0.08184219273239479,0.006413621803564466,-0.3902934661277802,4.866164847699462,-0.007868492599596556,,,,,,
JD,2019-12-31,2019,7.048414504627522,15.087000179307871,1.0047333218033307,1.0039987903087877,-0.126626103460332,0.018960728638847294,-0.7184903042186881,1.71585648349193,0.012783713743452083,,35.14707870930709,53.4186562526854,5.52951208244261,10.384931362826082,-12.742065460935706
JD,2020-12-31,2020,9.50431352822346,14.896916140603157,0.8772543401127726,0.6829092821878744,-0.14075520889634266,0.022474771537383857,-0.482110549218207,1.8825109131057916,0.01793391428220352,,31.1175916239226,42.60475580823859,3.255170955011503,11.72969953495357,-8.231993229304493
JNJ,2018-12-30,2018,21.069651741293534,27.964179104477612,1.0424540682414698,,2.1226014018154657,0.34449197729863573,3.5022406066873493,1.0845431255337319,0.1149665551839465,0.2747473180246476,,,,,
JNJ,2019-12-29,2019,66.86477987421384,88.90566037735849,1.1470970537261698,,2.7642535905991585,0.3445325924030271,4.017989264471202,0.9796264855687606,0.10977737851847262,0.28721878692624503,116.68847075047177,106.50248584700248,63.55996904666154,3.1279868323968443,73.74595395013083
JNJ,2021-01-03,2021,101.06467661691542,137.03980099502488,0.9152913987733696,,1.128631463548328,0.33353918434563595,2.0556063097630792,1.2253040479215829,0.09344625023575467,0.25966463634583475,117.89601435255216,115.87372920111162,65.7746052504117,3.095948595077325,67.79689040185224
JNPR,2018-12-31,2018,5.61531007751938,7.6560077519379846,0.438288920056101,,-1.233815842380378,0.17000537923614847,-4.300361881785284,2.7072522465510693,0.05171429081368577,0.11723305851598632,,,,,
JNPR,2019-12-31,2019,5.570462232243518,8.03607666290868,0.446471226927253,,0.8221060782036392,0.16034552571197191,3.5656213704994193,2.5841750841750843,0.04759381983509286,0.09377615224870595,17.086295526632398,42.74567975500383,67.09401853601476,21.36214953271028,41.43463430764333
JNPR,2020-12-31,2020,5.788311688311689,8.474025974025974,0.3286624759909202,,0.5290283645141822,0.14679084834986839,2.7649969824984915,3.5108045977011493,0.03862419189905888,0.0763648069297514,29.334188308218447,48.41896441167041,75.69987176891408,12.44281914893617,56.615095665462114
K,2018-12-29,2018,6.2822299651567945,8.0801393728223,0.3257618351512426,,0.20290217663247437,0.17118181147117442,1.1124593445083812,3.8348426045709356,0.08081940024205478,0.18253001566034452,,,,,
K,2019-12-28,2019,5.654929577464789,7.359154929577465,0.3159759121501948,,0.17165375367352392,0.15392546766828694,1.1313117819930536,4.052153110047847,0.07188255303911915,0.15415477888730386,51.00820120284308,96.06943685073811,33.03763440860215,7.155712050078248,-12.023601239292887
K,2021-01-02,2021,6.601423487544484,8.306049822064058,0.3673178936473024,,0.22565915451465607,0.16949891067538125,1.1384592723523346,3.311482433590403,0.07983988981664801,0.18752882575408172,50.728128460686605,98.18217054263566,33.53122730573711,7.195219123505976,-13.92281477621195
KAMN,2018-12-31,2018,3.3509428314875787,4.741494562506236,0.3882349022351021,,0.22908022198401176,0.12914235713878103,1.1874878862074831,3.158509384731925,0.03789650771943958,0.08198061427069953,,,,,
KAMN,2019-12-31,2019,3.721311475409836,5.22427624694803,0.5529925555380495,,-0.2745880646170453,0.1179977101080871,-0.6982326227383518,2.2600258156407174,0.039443354170068425,0.22622102959546178,100.89374485170016,44.752190367567,108.5223796231132,3.6176672848896576,164.66393410724635
KAMN,2020-12-31,2020,3.774052932018682,6.05215360664245,0.6609817749058255,,0.991008301923977,0.14866933772192045,2.5046929273520067,1.743588424437299,0.047384521160668616,-0.05004506287745424,115.62947110379548,44.393859823299195,69.78169031141206,3.1566346928315148,141.01730159190834
KAMN,2021-12-31,2021,5.146286065070595,7.396378146101903,0.6775769298745165,,1.4770292315153652,0.16994102903695804,4.490366385961818,1.6905724269008275,0.0635379110622343,0.06591561577206878,146.10508600158772,39.53629002381582,56.97865846348272,2.498201876394868,163.54745444125462
KBH,2018-11-30,2018,,,0.19477076470334126,,0.13106157856363126,0.08663048751682977,1.3934498631752803,5.230301922525253,0.05998245794450819,0.04321775376269088,,,,,
KBH,2019-11-30,2019,,,0.2511935688810331,0.23137652273313405,0.23297174752127187,0.0875987618024898,1.3940081659723518,4.384857640760754,0.0639722572357517,0.06997922731819425,361.0347045394083,25.80233743423803,0.20511847023346563,1.010983142093363,335.43748557540374
KBH,2020-11-30,2020,,,0.24742848530655076,0.23126964108327736,0.2945482558810285,0.09867626830727098,1.660609483332899,4.3239570715635445,0.0623233806879951,0.07511506282731453,416.04214877990927,29.341538142285795,0.1841066137817839,0.8773149573195982,386.8847172514053
KBH,2021-11-30,2021,,,0.4523515638398279,0.4293690857991514,0.4167416227947546,0.1285727511078738,1.2385324348712525,2.328998600676566,0.0990769456576055,0.13071960870179672,357.7088790859921,26.526824447195924,0.13242170646627993,1.0203828345906256,331.3144763452625
KDP,2018-12-31,2018,3.017699115044248,3.97787610619469,0.12370231394621639,,0.07388567431805176,0.2416017199677506,1.0167228333439309,8.89321468298109,0.024972537532039547,0.021234067959400877,,,,,
KDP,2019-12-31,2019,4.065749235474006,5.071865443425076,0.23952449756994615,0.23407329567844476,0.14971999190338034,0.29829136690647484,1.0273260913568585,4.590292432921315,0.04748892698956994,0.05451757919081153,52.470662196144175,209.42372170997484,37.17288669064748,6.956268221574344,-119.7801728231832
KDP,2020-12-31,2020,4.7864238410596025,5.867549668874172,0.27655020024858445,0.2587349813561663,0.1787243306001016,0.3050438974005853,1.0508671359117625,4.086343115124153,0.05030188088319733,0.05666779776043434,54.520440251572325,248.06800314465406,33.97723360302978,6.6947368421052635,-159.57032929005194
KEX,2018-12-31,2018,5.371841386375277,10.17319019976097,0.5520795808785779,0.3758839246965653,0.19683478915101582,0.16045897646242616,1.2813751957016957,2.9583846436251116,0.038846796358167825,,,,,,
KEX,2019-12-31,2019,4.331321212987106,8.253741472300604,0.46228559081785925,0.33830182981592505,0.15489056674846693,0.1628241836330974,1.2159630023258077,3.3247100571230743,0.036784498966512834,,75.88151896013257,42.83676886439633,51.232855211688,4.810130384867065,84.27760530742424
KEX,2020-12-31,2020,3.0430045753913704,7.555222716920741,0.31019286030061893,0.23158132472225426,0.235375535487141,0.1695830539447216,1.1591043431462171,4.52112515411396,0.02320942392154494,,79.85499907996861,44.60796237534898,58.36692252216074,4.570784599652687,93.61395922678037
KEY,2018-12-31,2018,,,0.19676379938358082,0.1899691790417484,0.1508259871101563,0.4386532858530269,1.0575598192458702,5.26789667896679,0.0,0.08873720136518772,,,,,
KEY,2019-12-31,2019,,,0.19949821333536075,0.1944043184064472,0.16455901426718547,0.4188386671065655,1.0662289234760052,5.180385978731784,0.0,0.08910961083029939,inf,inf,,0.0,
KEY,2020-12-31,2020,,,0.12551838540226706,0.12116394802322367,0.10916411900678548,0.30944395410414827,1.0788158973976587,8.253280091272105,0.0,0.07109889030737504,inf,inf,,0.0,
KEYS,2018-10-31,2018,5.240963855421687,8.975903614457831,0.4899441340782123,,1.3570469798657718,0.1921093347086127,2.402684563758389,2.402684563758389,0.05970354103760637,,,,,,
KEYS,2019-10-31,2019,9.45,13.3,0.6621923937360179,,9.457142857142857,0.24726934696723216,25.542857142857144,1.6804511278195489,0.0991345397324941,,136.59129451667607,51.066986998304124,54.79665349755984,2.6722054380664653,140.3209610159318
KEYS,2020-10-31,2020,9.961538461538462,14.14102564102564,0.6158505805148915,,5.953703703703703,0.2613124851930822,18.34259259259259,1.7960108794197642,0.0936257380407278,,158.06575829383888,51.57138625592417,55.08291873963516,2.3091655266757867,161.57729077754988
KEYS,2021-10-31,2021,13.987341772151899,17.696202531645568,0.7770637666831438,,-4.87192118226601,0.2829386763812993,-9.96551724137931,1.4470672389127324,0.12156215621562157,,149.54861111111111,49.817040598290596,49.53096539162113,2.440677966101695,149.26253590444165
KHC,2018-12-29,2018,4.953271028037383,5.718847352024922,0.2620957392197125,,0.2542448308914145,0.2795416476320999,1.0669587840613446,4.244586681192973,0.057315886233372984,-0.08462420766676729,,,,,
KHC,2019-12-28,2019,4.0911094783247615,4.821454812637766,0.2506497059225824,,0.18475397946329733,0.2627217039676502,1.116311027980303,4.45656811947577,0.05093071118225474,0.04807894443963545,58.59313550232391,88.69443451316887,29.972174400448413,6.229398663697105,-0.12912461039654488
KHC,2020-12-26,2020,4.223098995695839,4.918220946915351,0.2632657387126404,,0.2147943852138476,0.26182929157914836,1.1651916189848928,4.128646441073513,0.05456432881333939,0.029511918274687854,56.58207946397085,89.10470788762196,28.129463433263318,6.4508056872037915,-4.393164990387788
KMT,2018-06-30,2018,10.754496193610585,14.367407998404309,0.6082353119123126,0.4502790648428716,0.9583327033279405,0.18252231029544486,3.748676988675023,2.294625462185263,0.08485919667767323,0.12135423576071691,,,,,
KMT,2019-06-30,2019,10.912105231254168,14.308237861429351,1.1548990856030144,0.8155648287045396,1.4962955117439087,0.1987534701844113,2.9889647102732093,1.2553454243506479,0.11546971691744214,0.15959670153018748,129.9021727987501,51.486537121456905,60.018912873426366,2.809806734837864,138.43454855071954
KMT,2020-06-30,2020,4.489503328213005,7.899072651760823,0.45652099742010327,0.24522229191763578,0.516083001977867,0.14728863499539863,3.911485316561386,4.116438109505769,0.04010091290659204,0.02555548906552761,148.90672335277895,51.38793653800545,59.807529816130554,2.4511989236058107,157.32631663090407
KMT,2021-06-30,2021,3.368819407008086,6.096323450134771,0.6293528863702296,0.4406647500433619,0.40520986426904126,0.15353030588544514,1.76010687732342,2.3043998061665905,0.0503452131782009,0.06116245461488334,142.6663682050744,48.89376150048957,53.609841423102885,2.5584165672131935,147.38244812768772
KODK,2018-12-31,2018,5.111111111111111,12.88888888888889,0.371571072319202,,0.2518518518518518,0.08787878787878788,2.9703703703703703,3.456896551724138,0.020104895104895104,-0.020100502512562814,,,,,
KODK,2019-12-31,2019,2.5,5.9375,0.6432748538011696,,-0.11688311688311688,0.07648953301127215,-2.220779220779221,1.8,0.022434099831744252,0.44074074074074077,76.7877358490566,48.72405660377358,64.65378421900161,4.753363228699552,92.7174634642846
KODK,2020-12-31,2020,2.8333333333333335,5.916666666666667,1.1,,1.0075187969924813,0.06899902818270165,-0.6015037593984962,1.1267605633802817,0.022020725388601035,-3.305732484076433,85.94239373601789,55.32158836689038,68.28231292517007,4.247030878859857,98.90311829429757
KOF,2018-12-31,2018,3.3818897637795278,4.550095031224545,0.530933317034411,0.4145834606686633,0.40802724195926166,0.1838084478617104,1.698573534602687,2.4407745554362097,0.0805370646372098,0.10132576215604429,,,,,
KOF,2019-12-31,2019,3.9246718377088308,5.294749403341289,0.6420964125560538,0.5020459641255606,0.5096312738932051,0.18252592931593914,1.7600197311629053,2.0103673653369394,0.08519049762181519,0.10055894675080033,39.48104035002431,67.5272521596051,21.028636660478938,9.24494382022472,-7.017575149101852
KOF,2020-12-31,2020,3.2998825525251205,4.5171603810518075,0.4986258785366733,0.39296494863939446,0.5573361023798833,0.18851945647142118,2.491692860350247,2.5648996099956665,0.08266129691315448,0.09976271285337794,41.65469624221261,67.03531109876592,20.854587043542196,8.762517385257302,-4.526027813011112
KRO,2018-12-31,2018,15.65128205128205,18.2,0.9005694261936049,,8.014814814814814,0.2135507551597569,16.91111111111111,1.286559594251902,0.14318555008210182,0.21891391545819192,,,,,
KRO,2019-12-31,2019,6.887700534759358,9.823529411764707,0.5039037771681789,,3.3857142857142857,0.10611749754491363,16.925,2.5797495917256397,0.05759255947057772,0.13217054263565892,135.81994943861997,37.11335415272511,57.32973254000347,2.687381356778899,156.03632782589835
KRO,2020-12-31,2020,5.315789473684211,8.715789473684211,0.4453109767985962,,0.8955696202531646,0.10104954845008543,5.410337552742616,3.0972222222222223,0.04397231050546389,0.1123415304719719,144.8547685616651,40.239010562286424,62.95292287039297,2.519765166340509,167.56868086977164
KT,2018-12-31,2018,3.710572262557216,14.312664738676428,0.9787759053338955,0.6523933286333801,0.4669232395403304,0.18118710277542505,3.947936213473698,1.5656635996900838,0.026293436770203134,0.04503282756757265,,,,,
KT,2019-12-31,2019,4.164703854152076,16.654861058733527,1.0824284097792165,0.6424435463750744,0.490992030110399,0.19049999211241905,4.219888589211019,1.5739940562796693,0.02594795032258437,0.04223953959151818,21.67695359347345,31.656963572784466,66.20682535384016,16.83815940399924,56.22681537452914
KT,2020-12-31,2020,4.4924178329836595,17.80344033477629,1.0798055245972757,0.6484793265665231,0.6189797491092919,0.19620681259642073,4.96320351019057,1.5591096048193192,0.02763053389991655,0.043501557736397974,15.345810045688976,32.53603165227895,47.35989393923493,23.78499400900233,30.169672332644957
LCI,2018-06-30,2018,2.0706027979540838,2.7142139804283345,0.33927699071812406,0.2769752284723629,0.22504096645980057,0.33952901339978936,1.2192170466959533,3.610866113953078,0.09982654185487054,,,,,,
LCI,2019-06-30,2019,1.3844181319720175,2.041371242200794,0.27033748120837037,0.2567718449265343,0.3388961820079049,0.26357515253880415,1.2915871657640325,4.220273344563499,0.08588855857804235,,137.31021519964384,33.77875716871136,116.22708866399047,2.658214463281584,219.75854669492293
LCI,2020-06-30,2020,0.8343929987284016,1.6767746278704465,0.188440475674426,0.17261837675379657,0.13418119381727997,0.20537834589111378,1.3072452215764312,6.1745655044430965,0.04127140341270664,,150.20583458629358,24.103062196563634,97.1248424169574,2.4299988146619347,223.22761480668734
LCI,2021-06-30,2021,-0.30945569385101246,0.578970834107375,0.06886836983975819,0.05180737857645646,-0.15454312761711267,0.06509488740084131,1.2073713090462612,19.372874286080986,-0.021516237280517072,,121.75767507632125,29.965242443865886,85.58301551032002,2.9977576343438503,177.37544814277538
LEA,2018-12-31,2018,20.40784780023781,26.16765755053508,1.465373255932376,,-6.804263565891473,0.10405938955481477,-9.51453488372093,0.892352433316672,0.10659387751299584,0.21674101711412116,,,,,
LEA,2019-12-31,2019,13.728260869565217,19.270652173913042,0.9737391945593838,,3.1975379330088747,0.08949384915927573,6.987975951903808,1.3767838005527666,0.0728083980423015,0.13841192236326688,25.031426336666854,55.02529470920163,54.01125929440745,14.581670061099796,24.017390921872675
LEA,2020-12-31,2020,5.957831325301205,11.3785140562249,0.6522955405627777,,0.7435248585888657,0.06648675603531724,3.6183387913069365,2.1448866143121856,0.032470055211131964,0.03273365129528421,30.69775201300467,65.95174165227677,66.93576017130621,11.890121460534727,31.681770532034122
LEN,2018-11-30,2018,193.49626931959494,201.59548765322438,0.2372232125188963,0.2281488353630077,0.189541266984857,0.11032484492843567,1.174129469865653,4.4577138672572065,0.0719379507967072,0.07065139297611002,,,,,
LEN,2019-11-30,2019,138.3949489216799,143.62763904653804,0.27337571612885975,,0.22311486352907853,0.11369132571841825,1.1568979359821425,3.782994477063633,0.07923924805545281,0.07446186340254261,364.52734546753567,24.63128775592897,7.349664263369795,1.0012966229786084,347.2457219749765
LEN,2020-11-30,2020,138.32909245122985,142.55002008838892,0.4400698611064513,0.4348394405883489,0.5307462205267143,0.14199314024627488,1.6126990563159556,2.3241377237014302,0.09403310912475689,0.10465978337878096,371.6545659108155,22.199278210422417,12.009882873533709,0.9820947553960299,361.4651705739268
LEN,2021-11-30,2021,290.05272564789993,,,,,,,,0.16919800081236003,,331.37103673737005,21.776453433442686,12.273152169153471,1.1014843167759492,321.86773547308087
LGIH,2018-12-31,2018,,,0.31007259833510264,,0.2599701632777535,0.13442568465833554,1.0776397669109101,3.2326262176729466,0.133196954274459,,,,,,
LGIH,2019-12-31,2019,,,0.33357895099712154,,0.2703260414685182,0.12594428976027036,1.0594696595016169,3.007295738752943,0.13276339382758506,,356.01798117926046,2.836784183656321,9.851592956846924,1.0252291156502484,363.032789952451
LGIH,2020-12-31,2020,,,0.6860295943423121,,0.644742808152048,0.15637799950927583,1.0764952450346599,1.4682601838549036,0.19329289117174356,,318.25332535966726,2.7138159389986134,13.281666173267865,1.146885109802083,328.8211755939365
LH,2018-12-31,2018,5.595004095004095,7.448812448812449,0.3628502590844582,,0.18691464250361683,0.16049905588790656,1.1535445062057412,3.331390874106652,0.07563578791200275,,,,,,
LH,2019-12-31,2019,6.194432904029913,8.180722891566266,0.3333474027801227,,0.19011287461341622,0.17041402707100078,1.1158102952950595,3.609567822863237,0.07202133106626349,,10.595256736085181,27.848819001963314,47.569278568214074,34.44937759336099,30.315716302335943
