ticker,date,TotalDebt,WorkingCapital,AccountsReceivable,FreeCashFlow,FinancingCashFlow,OperatingCashFlow,SaleOfPPE
COHR,2019-09-30,407101000.0,854507000.0,267553000.0,98118000.0,-80515000.0,181401000.0,5294000.0
COHR,2020-09-30,519164000.0,943606000.0,220289000.0,141988000.0,-9886000.0,206907000.0,21926000.0
COHR,2021-09-30,524926000.0,797070000.0,249389000.0,-9625000.0,20569000.0,72938000.0,3209000.0
COHU,2018-12-31,352828000.0,324650000.0,149276000.0,29470000.0,322105000.0,34437000.0,1005000.0
COHU,2019-12-31,381912000.0,290811000.0,127921000.0,-731000.0,-8183000.0,17269000.0,1767000.0
COHU,2020-12-31,345727000.0,310593000.0,151919000.0,31074000.0,-38072000.0,49734000.0,17025000.0
COHU,2021-12-31,139830000.0,558334000.0,192873000.0,85729000.0,6712000.0,97729000.0,157000.0
COP,2018-12-31,14968000000.0,5879000000.0,4067000000.0,6184000000.0,-9359000000.0,12934000000.0,1082000000.0
COP,2019-12-31,14895000000.0,9870000000.0,3401000000.0,4468000000.0,-5229000000.0,11104000000.0,
COP,2020-12-31,15369000000.0,6700000000.0,2754000000.0,87000000.0,-2708000000.0,4802000000.0,
COP,2021-12-31,19934000000.0,4029000000.0,6670000000.0,11672000000.0,-6335000000.0,16996000000.0,
COST,2018-08-31,6487000000.0,363000000.0,1669000000.0,2805000000.0,-1281000000.0,5774000000.0,
COST,2019-08-31,6823000000.0,248000000.0,1535000000.0,3358000000.0,-1147000000.0,6356000000.0,
COST,2020-08-31,10167000000.0,3276000000.0,1550000000.0,6051000000.0,-1147000000.0,8861000000.0,
COST,2021-08-31,10133000000.0,64000000.0,1803000000.0,5370000000.0,-6488000000.0,8958000000.0,
CPAC,2018-12-31,1083377000.0,357492000.0,77083000.0,92362000.0,-105344000.0,203628000.0,12441000.0
CPAC,2019-12-31,1101961000.0,395654000.0,100201000.0,122122000.0,-106842000.0,205137000.0,4199000.0
CPAC,2020-12-31,1275217000.0,612669000.0,73366000.0,278816000.0,-43849000.0,331365000.0,4634000.0
CPAC,2021-12-31,1551184000.0,287230000.0,91072000.0,76015000.0,-130094000.0,170562000.0,4152000.0
CR,2018-12-31,949200000.0,622700000.0,515800000.0,305000000.0,-7900000.0,413800000.0,1900000.0
CR,2019-12-31,1106900000.0,583200000.0,555100000.0,325100000.0,-124600000.0,393900000.0,3100000.0
CR,2020-12-31,1328500000.0,517100000.0,432700000.0,275400000.0,55100000.0,309500000.0,4500000.0
CR,2021-12-31,944200000.0,949000000.0,472400000.0,446800000.0,-557900000.0,498500000.0,23600000.0
CRG.IR,2018-12-31,12201807366.7353,4495126973.23267,4592049874.1706705,1019000228.7805994,-148003889.27018955,2487251201.098147,
CRG.IR,2019-12-31,13244673581.862171,4920349045.613406,4005491307.464827,2815043686.710279,-2867896540.908684,4361618872.65884,
CRG.IR,2020-12-31,16995335000.000002,9217975200.0,4378292800.0,3610128200.0,352177700.0,4832319800.0,
CRG.IR,2021-12-31,13770150800.0,7319993800.0,4553052000.0,3008185600.0,-3743243000.0,4768246000.0,
CRL,2018-12-31,1668014000.0,339614000.0,370131000.0,301086000.0,558059000.0,441140000.0,
CRL,2019-12-31,2024820000.0,311144000.0,395740000.0,340422000.0,231937000.0,480936000.0,
CRL,2020-12-31,2160054000.0,361380000.0,489042000.0,380015000.0,47248000.0,546575000.0,
CRL,2021-12-31,2952598000.0,240910000.0,489452000.0,532027000.0,672598000.0,760799000.0,
CRS,2018-06-30,545700000.0,815500000.0,378500000.0,74200000.0,-78900000.0,209200000.0,1900000.0
CRS,2019-06-30,570300000.0,820200000.0,384100000.0,52100000.0,-19400000.0,232400000.0,400000.0
CRS,2020-06-30,733300000.0,814200000.0,292300000.0,60400000.0,107800000.0,231800000.0,200000.0
CRS,2021-06-30,739000000.0,811100000.0,308700000.0,149500000.0,-76100000.0,250000000.0,1600000.0
CRSR,2018-12-31,422717000.0,97199000.0,122042000.0,-7923000.0,47354000.0,422000.0,
CRSR,2019-12-31,505812000.0,129880000.0,202334000.0,28080000.0,132314000.0,37103000.0,
CRSR,2020-12-31,330463000.0,185590000.0,293629000.0,159964000.0,-79131000.0,168953000.0,
CRSR,2021-12-31,298804000.0,259028000.0,291287000.0,9218000.0,-65404000.0,20192000.0,
CSCO,2018-07-31,25569000000.0,34802000000.0,5554000000.0,12832000000.0,-31764000000.0,13666000000.0,59000000.0
CSCO,2019-07-31,24666000000.0,16043000000.0,5491000000.0,14922000000.0,-27889000000.0,15831000000.0,22000000.0
CSCO,2020-07-31,14583000000.0,18242000000.0,5472000000.0,14656000000.0,-18886000000.0,15426000000.0,179000000.0
CSCO,2021-07-31,11526000000.0,12855000000.0,5766000000.0,14762000000.0,-12039000000.0,15454000000.0,28000000.0
CSL,2018-12-31,1587800000.0,1461100000.0,698300000.0,218500000.0,-540700000.0,339200000.0,
CSL,2019-12-31,1653400000.0,853000000.0,783000000.0,614200000.0,-461200000.0,703100000.0,
CSL,2020-12-31,2136400000.0,1563100000.0,612700000.0,601200000.0,-24700000.0,696700000.0,
CSL,2021-12-31,2991800000.0,981400000.0,814600000.0,286900000.0,488100000.0,421700000.0,
CSTM,2018-12-31,2151000000.0,302000000.0,481000000.0,-211000000.0,-82000000.0,66000000.0,
CSTM,2019-12-31,2361000000.0,78000000.0,393000000.0,176000000.0,-76000000.0,447000000.0,
CSTM,2020-12-31,2391000000.0,380000000.0,341000000.0,152000000.0,101000000.0,334000000.0,5000000.0
CSTM,2021-12-31,2129000000.0,224000000.0,603000000.0,125000000.0,-435000000.0,357000000.0,10000000.0
CTAS,2018-05-31,2535309000.0,1202075000.0,804583000.0,692461000.0,-864140000.0,964160000.0,
CTAS,2019-05-31,2849771000.0,1108547000.0,910120000.0,791143000.0,-873305000.0,1067862000.0,
CTAS,2020-05-31,2705431000.0,1424504000.0,870369000.0,1061194000.0,-955207000.0,1291483000.0,
CTAS,2021-05-31,2716527000.0,909224000.0,901710000.0,1217270000.0,-879868000.0,1360740000.0,
CTLT,2018-06-30,2721300000.0,663400000.0,555800000.0,198000000.0,669100000.0,374500000.0,1800000.0
CTLT,2019-06-30,2959300000.0,725100000.0,716400000.0,29600000.0,1201400000.0,247700000.0,500000.0
CTLT,2020-06-30,3018000000.0,1399800000.0,838100000.0,-25500000.0,1001700000.0,440300000.0,0.0
CTLT,2021-06-30,3257000000.0,1722000000.0,1012000000.0,-253000000.0,142000000.0,433000000.0,0.0
CTVA,2018-12-31,2068000000.0,3842000000.0,5409000000.0,-1018000000.0,-2624000000.0,483000000.0,69000000.0
CTVA,2019-12-31,122000000.0,5281000000.0,4225000000.0,-93000000.0,-2929000000.0,1070000000.0,249000000.0
CTVA,2020-12-31,1105000000.0,6220000000.0,3754000000.0,1589000000.0,303000000.0,2064000000.0,83000000.0
CTVA,2021-12-31,1117000000.0,5988000000.0,3441000000.0,2154000000.0,-1266000000.0,2727000000.0,75000000.0
CVE,2018-12-31,9164000000.0,595000000.0,251000000.0,777000000.0,-1410000000.0,2154000000.0,1050000000.0
CVE,2019-12-31,8615000000.0,763000000.0,206000000.0,2102000000.0,-2413000000.0,3285000000.0,
CVE,2020-12-31,9319000000.0,617000000.0,96000000.0,-586000000.0,837000000.0,273000000.0,
CVE,2021-12-31,15421000000.0,4683000000.0,2548000000.0,3356000000.0,-2507000000.0,5919000000.0,
CVX,2018-12-31,34459000000.0,6850000000.0,15050000000.0,16826000000.0,-13699000000.0,30618000000.0,
CVX,2019-12-31,26973000000.0,1799000000.0,13325000000.0,13198000000.0,-19758000000.0,27314000000.0,
CVX,2020-12-31,44315000000.0,3895000000.0,11471000000.0,1655000000.0,-3736000000.0,10577000000.0,
CVX,2021-12-31,31369000000.0,6947000000.0,18419000000.0,21131000000.0,-23113000000.0,29187000000.0,
CYH,2018-12-31,13596000000.0,1157000000.0,2352000000.0,-279000000.0,-396000000.0,274000000.0,8000000.0
CYH,2019-12-31,14028000000.0,1145000000.0,2258000000.0,-66000000.0,-363000000.0,385000000.0,3000000.0
CYH,2020-12-31,12882000000.0,1695000000.0,1927000000.0,1737000000.0,-895000000.0,2178000000.0,4000000.0
CYH,2021-12-31,12822000000.0,1115000000.0,2062000000.0,-603000000.0,-514000000.0,-131000000.0,10000000.0
DAR,2018-12-31,1674432000.0,357444000.0,385737000.0,72836000.0,-47582000.0,398615000.0,19328000.0
DAR,2019-12-31,1778654000.0,228949000.0,406338000.0,-528000.0,-54885000.0,362621000.0,18235000.0
DAR,2020-12-31,1657235000.0,311689000.0,405387000.0,340726000.0,-306986000.0,624651000.0,2797000.0
DAR,2021-12-31,1621863000.0,336330000.0,469092000.0,430020000.0,-221360000.0,704420000.0,4645000.0
DBD,2018-12-31,2239500000.0,635000000.0,737200000.0,-162600000.0,10900000.0,-104100000.0,
DBD,2019-12-31,2310400000.0,292400000.0,619300000.0,92900000.0,-215500000.0,135800000.0,
DBD,2020-12-31,2495200000.0,207800000.0,646900000.0,-26700000.0,16900000.0,18000000.0,
DBD,2021-12-31,2450200000.0,137900000.0,595200000.0,72000000.0,-3600000.0,123300000.0,
DD,2018-12-31,40464000000.0,24888000000.0,12376000000.0,760000000.0,-1918000000.0,4731000000.0,202000000.0
DD,2019-12-31,17447000000.0,1653000000.0,2954000000.0,-1268000000.0,-11550000000.0,1409000000.0,278000000.0
DD,2020-12-31,21811000000.0,6178000000.0,2810000000.0,2831000000.0,3238000000.0,4095000000.0,1033000000.0
DD,2021-12-31,10782000000.0,3803000000.0,2062000000.0,-956000000.0,-6507000000.0,2281000000.0,797000000.0
DDS,2019-01-31,568449000.0,836997000.0,49853000.0,230224000.0,-303058000.0,367288000.0,
DDS,2020-01-31,614960000.0,917262000.0,46160000.0,261691000.0,-143414000.0,365074000.0,
DDS,2021-01-31,613755000.0,889063000.0,36693000.0,192493000.0,-121304000.0,252946000.0,
DDS,2022-01-31,608728000.0,948465000.0,39777000.0,1175660000.0,-853812000.0,1280020000.0,
DGX,2018-12-31,3991000000.0,-95000000.0,1012000000.0,817000000.0,-401000000.0,1200000000.0,
DGX,2019-12-31,5416000000.0,500000000.0,1063000000.0,843000000.0,225000000.0,1243000000.0,91000000.0
DGX,2020-12-31,4808000000.0,1282000000.0,1520000000.0,1587000000.0,-1267000000.0,2005000000.0,3000000.0
DGX,2021-12-31,4773000000.0,988000000.0,1438000000.0,1830000000.0,-2540000000.0,2233000000.0,3000000.0
DHI,2018-09-30,3203500000.0,11679100000.0,,477100000.0,-82500000.0,545200000.0,
DHI,2019-09-30,3399400000.0,13520400000.0,,668000000.0,-490100000.0,892100000.0,
DHI,2020-09-30,4320300000.0,16311700000.0,,1134800000.0,270600000.0,1421600000.0,
DHI,2021-09-30,5449400000.0,21019000000.0,,267000000.0,-85100000.0,534400000.0,
DHR,2018-12-31,9740300000.0,2252300000.0,3489600000.0,3366300000.0,-797400000.0,4022000000.0,6300000.0
DHR,2019-12-31,22526000000.0,20664500000.0,3191400000.0,3316100000.0,16365900000.0,3951600000.0,12800000.0
DHR,2020-12-31,22178000000.0,6400000000.0,4045000000.0,5417000000.0,1006000000.0,6208000000.0,2000000.0
DHR,2021-12-31,23272000000.0,3508000000.0,4631000000.0,7064000000.0,1295000000.0,8358000000.0,13000000.0
DIS,2018-09-30,20874000000.0,-1035000000.0,8268000000.0,9830000000.0,-8843000000.0,14295000000.0,
DIS,2019-09-30,46986000000.0,-3217000000.0,12882000000.0,1730000000.0,-1090000000.0,6606000000.0,
DIS,2020-09-30,58628000000.0,8623000000.0,11299000000.0,3596000000.0,8480000000.0,7618000000.0,
DIS,2021-09-30,57635000000.0,2580000000.0,11177000000.0,1989000000.0,-4385000000.0,5567000000.0,
DOLE,2018-12-31,,,,29951000.0,269711000.0,65672000.0,939000.0
DOLE,2019-12-31,512344000.0,11336000.0,359596000.0,48278000.0,-19812000.0,75249000.0,758000.0
DOLE,2020-12-31,490966000.0,40489000.0,361721000.0,121371000.0,-100584000.0,144573000.0,891000.0
DOLE,2021-12-31,1737748000.0,270184000.0,791464000.0,-49059000.0,-1343000.0,16379000.0,
DOV,2018-12-31,3163978000.0,508403000.0,1231859000.0,627641000.0,-897838000.0,798635000.0,5908000.0
DOV,2019-12-31,3233549000.0,633389000.0,1217190000.0,758502000.0,-558042000.0,945306000.0,4168000.0
DOV,2020-12-31,3291652000.0,702766000.0,1137223000.0,939118000.0,-506290000.0,1104810000.0,7207000.0
DOV,2021-12-31,3301950000.0,672376000.0,1347514000.0,944400000.0,-249880000.0,1115865000.0,7070000.0
EAF,2018-12-31,2156634000.0,310924000.0,248286000.0,768382000.0,-731044000.0,836603000.0,926000.0
EAF,2019-12-31,1812823000.0,462374000.0,247051000.0,741213000.0,-709631000.0,805316000.0,219000.0
EAF,2020-12-31,1420131000.0,431074000.0,182647000.0,527571000.0,-463683000.0,563646000.0,379000.0
EAF,2021-12-31,1029688000.0,393288000.0,207547000.0,384783000.0,-471792000.0,443040000.0,397000.0
EBS,2018-12-31,794600000.0,420400000.0,234000000.0,-30300000.0,788700000.0,41800000.0,
EBS,2019-12-31,811300000.0,469900000.0,227300000.0,101100000.0,-35900000.0,188000000.0,
EBS,2020-12-31,874800000.0,811400000.0,172700000.0,395000000.0,69500000.0,536000000.0,
EBS,2021-12-31,841000000.0,898300000.0,224900000.0,96100000.0,-141000000.0,321100000.0,
EC,2018-12-31,38062645000000.0,9205990000000.0,4149963000000.0,14008768000000.0,-15790778000000.0,22469194000000.0,92620000000.0
EC,2019-12-31,38239139000000.0,1622162000000.0,4918894000000.0,13732626000000.0,-17170332000000.0,27711767000000.0,154780000000.0
EC,2020-12-31,46731754000000.0,4551931000000.0,4071550000000.0,-1930157000000.0,-2629055000000.0,9186704000000.0,
EC,2021-12-31,95060928000000.0,21447016000000.0,9649429000000.0,9241059000000.0,6958380000000.0,22536021000000.0,
ELAN,2018-12-31,2472300000.0,1534200000.0,651800000.0,352800000.0,-35200000.0,487300000.0,9400000.0
ELAN,2019-12-31,2355000000.0,1554600000.0,816900000.0,26700000.0,-304800000.0,224100000.0,300000.0
ELAN,2020-12-31,6126900000.0,1340200000.0,871600000.0,-351900000.0,4953900000.0,-41000000.0,72700000.0
ELAN,2021-12-31,6319000000.0,1633000000.0,833000000.0,286000000.0,210000000.0,483000000.0,17000000.0
ELD.TO,2018-12-31,442088865.7481576,273681781.48029476,16195091.316885613,-179402165.97244474,-1546722.2044216597,48658647.86927267,41639698.81448254
ELD.TO,2019-12-31,388463377.99698585,164790728.729963,27016854.226606384,-40422545.417180434,-65762533.908754624,127612637.621592,15515048.225784354
ELD.TO,2020-12-31,413733566.6858569,395763886.96987146,27982401.266551528,184225128.19036654,72875595.34318429,334076856.4574938,9172833.493251456
ELD.TO,2021-12-31,409186275.6895713,410440610.71354127,18114675.189328145,63174732.995206,-52822927.95108733,285152686.7227124,8172850.4133954
EMN,2018-12-31,6168000000.0,1514000000.0,1154000000.0,1015000000.0,-1040000000.0,1543000000.0,
EMN,2019-12-31,5782000000.0,1532000000.0,980000000.0,1079000000.0,-1043000000.0,1504000000.0,
EMN,2020-12-31,5618000000.0,1503000000.0,1033000000.0,1072000000.0,-704000000.0,1455000000.0,
EMN,2021-12-31,5159000000.0,1675000000.0,1091000000.0,1041000000.0,-1690000000.0,1619000000.0,
EMR,2018-09-30,4760000000.0,455000000.0,3344000000.0,2275000000.0,-2092000000.0,2892000000.0,
EMR,2019-09-30,5721000000.0,1163000000.0,2985000000.0,2412000000.0,-1391000000.0,3006000000.0,
EMR,2020-09-30,7859000000.0,3021000000.0,2802000000.0,2545000000.0,-509000000.0,3083000000.0,
EMR,2021-09-30,7078000000.0,2186000000.0,2971000000.0,2994000000.0,-2422000000.0,3575000000.0,
ENDP,2018-12-31,8258419000.0,393054000.0,470570000.0,180872000.0,-81572000.0,267270000.0,
ENDP,2019-12-31,8453111000.0,1125929000.0,467953000.0,34198000.0,204601000.0,98052000.0,
ENDP,2020-12-31,8364473000.0,1159434000.0,511262000.0,-324083000.0,-108567000.0,397392000.0,
ENDP,2021-12-31,8294041000.0,1084624000.0,592019000.0,323944000.0,-105481000.0,411050000.0,
ENELAM.SN,2018-12-31,8770102.6,-4573478.0,3170816.6,425524.4,2613892.4,,1400.0
ENELAM.SN,2019-12-31,8915554.2,-216549.2,4906239.8,1216069.4,-1152065.6,,0.0
ENELAM.SN,2020-12-31,7534048.6,-1427355.8,3911107.1999999997,1133624.7,-1542495.5,,0.0
ENELAM.SN,2021-12-31,7602287.999999999,-879665.9999999999,4163529.5999999996,-475241.99999999994,-713699.9999999999,,
ENI.MI,2018-12-31,29615425000.0,12943080000.0,14362880000.0,5184560000.0,-3019365000.0,15625815000.0,1246905000.0
ENI.MI,2019-12-31,33888484400.0,5934922200.0,12532650400.0,4511574400.0,-6561779400.0,13921172800.0,296577600.0
ENI.MI,2020-12-31,38903978400.0,11302818100.0,8696457700.0,218423800.0,3991756300.0000005,5917076200.0,14725200.000000002
ENI.MI,2021-12-31,37524170600.0,15714825000.0,17582482400.0,8636075000.0,-2309371400.0,14566368600.0,234448200.0
ENS,2019-03-31,1036534000.0,923715000.0,624136000.0,127483000.0,346577000.0,197855000.0,1103000.0
ENS,2020-03-31,1224187000.0,962586000.0,595873000.0,151973000.0,62683000.0,253398000.0,2751000.0
ENS,2021-03-31,1068744000.0,1014329000.0,603581000.0,288355000.0,-188724000.0,358375000.0,176000.0
ENTG,2018-12-31,938863000.0,759670000.0,218098000.0,202423000.0,34411000.0,312576000.0,
ENTG,2019-12-31,980311000.0,667964000.0,233274000.0,269943000.0,-126820000.0,382298000.0,
ENTG,2020-12-31,1125513000.0,931631000.0,264771000.0,314922000.0,22149000.0,446674000.0,
ENTG,2021-12-31,997128000.0,934369000.0,347111000.0,189828000.0,-276497000.0,400454000.0,
EOG,2018-12-31,6083262000.0,1329026000.0,1915215000.0,1692133000.0,-839103000.0,7768608000.0,
EOG,2019-12-31,5544808000.0,786351000.0,2001658000.0,1740654000.0,-1513321000.0,8163180000.0,
EOG,2020-12-31,6111494000.0,2402064000.0,1522256000.0,1543083000.0,-359025000.0,5007783000.0,
EOG,2021-12-31,5907000000.0,4542000000.0,2335000000.0,4941000000.0,-3493000000.0,8791000000.0,
EPC,2018-09-30,1296900000.0,234200000.0,226500000.0,202700000.0,-375200000.0,264700000.0,
EPC,2019-09-30,1229200000.0,384800000.0,205600000.0,132600000.0,-63800000.0,190600000.0,
EPC,2020-09-30,1302700000.0,473100000.0,158800000.0,184900000.0,-18700000.0,232600000.0,0.0
EPC,2021-09-30,1318600000.0,598900000.0,150700000.0,172200000.0,-65400000.0,229000000.0,
ERIC-B.ST,2018-12-31,3698572863.439559,5611000214.53368,5713611186.95635,495971642.5478799,-455217556.6563949,1043081288.7623354,37292779.96645472
ERIC-B.ST,2019-12-31,5116315541.601255,3989022762.9513345,4631438775.510204,1097935635.7927787,-741993720.5651491,1814443485.086342,80006279.43485086
ERIC-B.ST,2020-12-31,4825584843.985128,4338257028.3926115,5143907128.549074,2888869507.5889683,-1527653468.602692,3538232293.234205,31061798.03274766
ERIC-B.ST,2021-12-31,4545073646.624974,5287485029.706445,5016331951.25996,3805424621.7183867,-1028370701.345326,4316460884.071684,12706847.604460351
ESI,2018-12-31,5376000000.0,1339700000.0,382400000.0,-37100000.0,42400000.0,-8700000.0,4200000.0
ESI,2019-12-31,1537100000.0,539600000.0,363900000.0,-20500000.0,-4434100000.0,9200000.0,4600000.0
ESI,2020-12-31,1531900000.0,675600000.0,403400000.0,232500000.0,-123600000.0,261300000.0,1700000.0
ESI,2021-12-31,1925600000.0,799300000.0,492200000.0,279700000.0,290000000.0,326000000.0,0.0
ETN,2018-12-31,7521000000.0,2436000000.0,3858000000.0,2093000000.0,-2581000000.0,2658000000.0,
ETN,2019-12-31,8653000000.0,3596000000.0,3437000000.0,2864000000.0,-1494000000.0,3451000000.0,
ETN,2020-12-31,8384000000.0,3297000000.0,2904000000.0,2555000000.0,-3258000000.0,2944000000.0,
ETN,2021-12-31,8916000000.0,299000000.0,3297000000.0,1588000000.0,-535000000.0,2163000000.0,
EW,2018-12-31,593800000.0,1410300000.0,456900000.0,685100000.0,-1101200000.0,926800000.0,
EW,2019-12-31,678800000.0,2081600000.0,543600000.0,901000000.0,-115600000.0,1179400000.0,
EW,2020-12-31,694900000.0,2197100000.0,514600000.0,647000000.0,-486900000.0,1054300000.0,
EW,2021-12-31,690300000.0,2148400000.0,582200000.0,1402300000.0,-356300000.0,1732100000.0,
EXP,2019-03-31,691592000.0,248288000.0,128722000.0,181411000.0,-223159000.0,350284000.0,2281000.0
EXP,2020-03-31,1627331000.0,508520000.0,151786000.0,267182000.0,541826000.0,399301000.0,400000.0
EXP,2021-03-31,1049403000.0,492335000.0,147133000.0,589140000.0,-530290000.0,643073000.0,0.0
FB,2018-12-31,500000000.0,43463000000.0,7587000000.0,15359000000.0,-15572000000.0,29274000000.0,
FB,2019-12-31,10601000000.0,51172000000.0,9518000000.0,21212000000.0,-7299000000.0,36314000000.0,
FB,2020-12-31,10654000000.0,60689000000.0,11335000000.0,23632000000.0,-10292000000.0,38747000000.0,
FB,2021-12-31,13873000000.0,45531000000.0,14039000000.0,39116000000.0,-50728000000.0,57683000000.0,
FBHS,2018-12-31,2334000000.0,194000000.0,571700000.0,453900000.0,-6800000.0,604000000.0,
FBHS,2019-12-31,2324100000.0,488900000.0,624800000.0,505400000.0,-389700000.0,637200000.0,
FBHS,2020-12-31,2712700000.0,863400000.0,734900000.0,675200000.0,111600000.0,825700000.0,
FBHS,2021-12-31,2868600000.0,773400000.0,885700000.0,474500000.0,-428600000.0,688700000.0,
FCFS,2018-12-31,590887000.0,656847000.0,424273000.0,207752000.0,-127061000.0,243429000.0,
FCFS,2019-12-31,911538000.0,538087000.0,416964000.0,187285000.0,-120806000.0,231596000.0,
FCFS,2020-12-31,899425000.0,418159000.0,349341000.0,184721000.0,-186502000.0,222264000.0,
FCFS,2021-12-31,1586640000.0,737151000.0,403329000.0,181282000.0,576993000.0,223304000.0,
FCX,2018-12-31,11141000000.0,7391000000.0,829000000.0,1892000000.0,900000000.0,3863000000.0,0.0
FCX,2019-12-31,10074000000.0,4706000000.0,741000000.0,-1170000000.0,-1556000000.0,1482000000.0,
FCX,2020-12-31,9939000000.0,5886000000.0,892000000.0,1056000000.0,-128000000.0,3017000000.0,550000000.0
FCX,2021-12-31,9769000000.0,8938000000.0,1168000000.0,5600000000.0,-1340000000.0,7715000000.0,200000000.0
FEMSAUBD.MX,2018-12-31,6549867731.336779,3876193641.3229523,1295169859.6396065,1223645857.8789883,-1171415519.2267504,2413693252.2974725,23773458.236447457
FEMSAUBD.MX,2019-12-31,9139053449.072102,1908226736.7885296,1509005268.5648565,1933108594.6409533,-2034647750.7280777,3263123307.0376306,34675780.62412226
FEMSAUBD.MX,2020-12-31,12412375831.421999,4164179128.44036,1406470900.2293556,1660072907.110089,983800888.7614663,2672370097.47706,23168950.688073356
FEMSAUBD.MX,2021-12-31,12378254392.105011,4599881480.137228,1594139467.1575105,2583460218.2874026,-1810149646.98969,3576842782.948348,120092655.48440616
FERG,2018-07-31,1911000000.0,2588000000.0,2610000000.0,737000000.0,-1857000000.0,1036000000.0,120000000.0
FERG,2019-07-31,2350000000.0,3014000000.0,2719000000.0,872000000.0,131000000.0,1290000000.0,84000000.0
FERG,2020-07-31,4521000000.0,3328000000.0,2568000000.0,1566000000.0,-485000000.0,1868000000.0,13000000.0
FERG,2021-07-31,3801000000.0,3261000000.0,2786000000.0,1295000000.0,-2085000000.0,1541000000.0,35000000.0
FET,2018-12-31,518711000.0,529087000.0,206055000.0,-21636000.0,6522000.0,2407000.0,
FET,2019-12-31,449517000.0,469067000.0,154182000.0,89042000.0,-122191000.0,104144000.0,
FET,2020-12-31,339231000.0,365257000.0,80606000.0,1637000.0,-41765000.0,3883000.0,5292000.0
FET,2021-12-31,267975000.0,271077000.0,123903000.0,-18174000.0,-76243000.0,-15775000.0,7007000.0
FISV,2018-12-31,5959000000.0,214000000.0,1049000000.0,1192000000.0,-842000000.0,1552000000.0,
FISV,2019-12-31,21899000000.0,1319000000.0,2782000000.0,2074000000.0,14191000000.0,2795000000.0,
FISV,2020-12-31,20684000000.0,582000000.0,2482000000.0,3247000000.0,-3836000000.0,4147000000.0,
FISV,2021-12-31,21237000000.0,575000000.0,2860000000.0,2874000000.0,-1741000000.0,4034000000.0,
FLO,2018-12-31,1012086000.0,143385000.0,287482000.0,196471000.0,26089000.0,295893000.0,1913000.0
FLO,2019-12-31,1284778000.0,25775000.0,285606000.0,263267000.0,-284121000.0,366952000.0,2649000.0
FLO,2020-12-31,1322765000.0,334098000.0,300001000.0,356535000.0,-84040000.0,454464000.0,5368000.0
FLO,2021-12-31,1208292000.0,226201000.0,305196000.0,133757000.0,-274777000.0,344610000.0,2995000.0
FME.DE,2018-12-31,8640431060.0,1807501580.0,3956800545.0,1150307075.0,-780587720.0,2360888095.0,62435705.0
FME.DE,2019-12-31,15483202083.199999,177398340.79999998,3937860760.3999996,1620122544.0,-524215512.2,2883712753.4,12958419.0
FME.DE,2020-12-31,15191518860.7,1369033748.6000001,3974494684.3,3903617388.3,-3269027531.7000003,5194505727.6,19115763.8
FME.DE,2021-12-31,15086400757.400002,803702020.8000001,3974028371.6000004,1851957298.8000002,-1160215053.2,2819605434.8,27662622.400000002
FPH,2018-12-31,659696000.0,1909339000.0,,-343296000.0,-10131000.0,-343296000.0,
FPH,2019-12-31,632328000.0,1957124000.0,,-232040000.0,83206000.0,-232040000.0,
FPH,2020-12-31,632757000.0,2050809000.0,,-78499000.0,-23541000.0,-78499000.0,
FPH,2021-12-31,633047000.0,2144833000.0,,-81420000.0,-26577000.0,-81420000.0,
FREE,2018-12-31,,,,29765000.0,-28532000.0,33804000.0,1858000.0
FREE,2019-12-31,,1051764.0,,-396814.0,301440645.0,-396814.0,
FREE,2020-12-31,194609000.0,125213000.0,56423000.0,,,,
FREE,2021-12-31,417759000.0,166673000.0,69590000.0,-2716000.0,199330000.0,9482000.0,4516000.0
FTNT,2018-12-31,,964500000.0,444500000.0,585900000.0,-202600000.0,638900000.0,
FTNT,2019-12-31,,1295400000.0,544300000.0,715800000.0,-195600000.0,808000000.0,
FTNT,2020-12-31,,910900000.0,720000000.0,957800000.0,-1171600000.0,1083700000.0,
FTNT,2021-12-31,988400000.0,1282500000.0,807700000.0,1203800000.0,82800000.0,1499700000.0,
FTV,2018-12-31,3430300000.0,979100000.0,1195100000.0,1232100000.0,879100000.0,1344400000.0,0.0
FTV,2019-12-31,6542300000.0,221600000.0,1384500000.0,1158900000.0,2802900000.0,1271400000.0,0.0
FTV,2020-12-31,4431400000.0,1586100000.0,810300000.0,1361000000.0,-696100000.0,1436700000.0,5300000.0
FTV,2021-12-31,4143500000.0,-1200000000.0,930200000.0,911100000.0,652000000.0,961100000.0,4500000.0
GBX,2018-08-31,463930000.0,865197000.0,348406000.0,-73507000.0,-89267000.0,103341000.0,153224000.0
GBX,2019-08-31,850000000.0,800487000.0,373383000.0,-219474000.0,276901000.0,-21241000.0,125427000.0
GBX,2020-08-31,1220123000.0,885992000.0,239597000.0,205382000.0,216455000.0,272261000.0,
GBX,2021-08-31,1241250000.0,796200000.0,306407000.0,-179536000.0,-22742000.0,-40525000.0,
GD,2018-12-31,12417000000.0,3450000000.0,3759000000.0,2458000000.0,5086000000.0,3148000000.0,
GD,2019-12-31,13433000000.0,2979000000.0,3544000000.0,1994000000.0,-1997000000.0,2981000000.0,
GD,2020-12-31,14409000000.0,5579000000.0,3161000000.0,2891000000.0,-903000000.0,3858000000.0,
GD,2021-12-31,13175000000.0,6009000000.0,3041000000.0,3384000000.0,-4590000000.0,4271000000.0,
