ticker,date,shortTermInvestments,grossProfit,totalOtherIncomeExpenseNet,totalCurrentAssets,effectOfAccountingCharges,otherCashflowsFromInvestingActivities,incomeBeforeTax,totalStockholderEquity,incomeTaxExpense,totalRevenue,changeToNetincome,shortLongTermDebt,totalCashflowsFromInvestingActivities,treasuryStock,retainedEarnings,cash,depreciation,totalOperatingExpenses,netTangibleAssets,goodWill,propertyPlantEquipment,otherCashflowsFromFinancingActivities,operatingIncome,dividendsPaid,netIncome,changeInCash,changeToAccountReceivables,repurchaseOfStock,issuanceOfStock,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,investments,otherOperatingExpenses,netBorrowings,extraordinaryItems,nonRecurring,netReceivables,sellingGeneralAdministrative,minorityInterest,longTermDebt,costOfRevenue,discontinuedOperations,otherStockholderEquity,researchDevelopment,totalCashFromOperatingActivities,otherCurrentLiab,changeToInventory,deferredLongTermLiab,otherAssets,otherItems,changeToOperatingActivities,intangibleAssets,otherCurrentAssets,capitalSurplus,ebit,interestExpense,inventory,effectOfExchangeRate,changeToLiabilities,totalCashFromFinancingActivities,otherLiab,longTermInvestments,totalLiab,commonStock,accountsPayable,totalAssets,totalCurrentLiabilities,deferredLongTermAssetCharges,capitalExpenditures,name,currency,sector,subsector,longitude,latitude
SOL.JO,2021-09-30,,28750000000,1792500000,114811000000.0,,-9500000.0,10602500000,166029000000.0,2576000000,59955500000,-3014500000.0,,-4860500000.0,40859000000.0,115282000000.0,30771000000.0,3467500000.0,51145500000,163326000000.0,,230552000000.0,,8810000000,-14000000.0,7489000000,-239000000.0,,,,7489000000,8026500000,-35000000.0,6331000000.0,-3999500000.0,,,33457000000.0,10058000000.0,6544000000.0,83578000000.0,31205500000,,40859000000.0,,7942000000.0,53073000000.0,,,35322000000.0,,,2703000000.0,14293000000.0,,8810000000,-1768500000.0,36290000000.0,753500000.0,0.0,-4013500000.0,43402000000.0,10768000000.0,221583000000.0,9888000000.0,,394156000000.0,80431000000.0,27930000000.0,-5117500000.0,Sasol Limited,ZAc,Basic Materials,Specialty Chemicals,28.060340000000004,-26.1
SOL.JO,2021-12-31,,28750000000,1792500000,114811000000.0,,-9500000.0,10602500000,166029000000.0,2576000000,59955500000,-3014500000.0,,-4860500000.0,40859000000.0,115282000000.0,30771000000.0,3467500000.0,51145500000,163326000000.0,,230552000000.0,,8810000000,-14000000.0,7489000000,-239000000.0,,,,7489000000,8026500000,-35000000.0,6331000000.0,-3999500000.0,,,33457000000.0,10058000000.0,6544000000.0,83578000000.0,31205500000,,40859000000.0,,7942000000.0,53073000000.0,,,35322000000.0,,,2703000000.0,14293000000.0,,8810000000,-1768500000.0,36290000000.0,753500000.0,0.0,-4013500000.0,43402000000.0,10768000000.0,221583000000.0,9888000000.0,,394156000000.0,80431000000.0,27930000000.0,-5117500000.0,Sasol Limited,ZAc,Basic Materials,Specialty Chemicals,28.060340000000004,-26.1
SOY.TO,2021-04-03,,29989000,-4280000,279885000.0,,-13380000.0,2810000,305503000.0,1138000,207640000,4641000.0,7462000.0,-21327000.0,1363000.0,-148022000.0,754000.0,8043000.0,200550000,170382000.0,3998000.0,221158000.0,-2290000.0,7090000,-3420000.0,1672000,503000.0,-15503000.0,-6071000.0,2640000.0,-281000,1672000,,1442000.0,37986000.0,,,95340000.0,20705000.0,,85346000.0,177651000,,1363000.0,,-7015000.0,3040000.0,-17594000.0,,7461000.0,,3941000.0,131123000.0,300000.0,33340000.0,7090000,-1660000.0,165342000.0,,7500000.0,28845000.0,28092000.0,,310395000.0,418822000.0,106665000.0,643625000.0,129702000.0,1847000.0,-9297000.0,SunOpta Inc.,CAD,Consumer Defensive,Packaged Foods,-93.4376,44.8574
SOY.TO,2021-07-03,,26336000,-6796000,336325000.0,,,-4569000,312070000.0,-3651000,202273000,2834000.0,7597000.0,-32379000.0,1363000.0,-149684000.0,479000.0,8910000.0,200046000,154408000.0,3998000.0,234112000.0,-568000.0,2227000,-609000.0,-918000,-275000.0,5118000.0,-666000.0,4550000.0,-1662000,-918000,,1442000.0,68544000.0,,,90197000.0,21577000.0,,155703000.0,175937000,,1363000.0,,-39147000.0,1971000.0,-64514000.0,,14147000.0,,1654000.0,153664000.0,100000.0,24966000.0,2227000,-1631000.0,229856000.0,,7420000.0,71251000.0,30242000.0,,402314000.0,435425000.0,115241000.0,742246000.0,137826000.0,8328000.0,-7306000.0,SunOpta Inc.,CAD,Consumer Defensive,Packaged Foods,-93.4376,44.8574
SOY.TO,2021-10-02,,23356000,-4362000,341814000.0,,,-105000,308266000.0,2929000,198479000,4397000.0,7734000.0,-17436000.0,1363000.0,-153466000.0,284000.0,8837000.0,194222000,153216000.0,3998000.0,246035000.0,-181000.0,4257000,-609000.0,-3034000,-195000.0,-3665000.0,-1576000.0,304000.0,-3782000,-3034000,,1442000.0,14238000.0,,,94101000.0,16487000.0,,169787000.0,175123000,,1363000.0,,5065000.0,605000.0,-1035000.0,,6235000.0,,-785000.0,151052000.0,,24150000.0,4257000,-2854000.0,230891000.0,,-9000.0,12176000.0,26947000.0,,412867000.0,436219000.0,113944000.0,749134000.0,135242000.0,597000.0,-18386000.0,SunOpta Inc.,CAD,Consumer Defensive,Packaged Foods,-93.4376,44.8574
SOY.TO,2022-01-01,,18404000,-3203000,329969000.0,,,-5646000,304984000.0,-3782000,204232000,-1399000.0,9760000.0,-23308000.0,1363000.0,-156082000.0,227000.0,8851000.0,206675000,152546000.0,3998000.0,266782000.0,-9000.0,-2443000,-609000.0,-1864000,-57000.0,,-405000.0,232000.0,-1864000,-1864000,,1442000.0,4377000.0,,,92961000.0,16793000.0,,214843000.0,185828000,,1363000.0,,19665000.0,,,,5930000.0,,13717000.0,148440000.0,,23240000.0,-2443000,-2624000.0,220143000.0,,0.0,3586000.0,24726000.0,,421990000.0,436463000.0,121430000.0,755119000.0,143393000.0,,-23308000.0,SunOpta Inc.,CAD,Consumer Defensive,Packaged Foods,-93.4376,44.8574
SQM,2020-12-31,345459000.0,132511000,-16199000,2569258000.0,,-7933000.0,86135000,2123085000.0,17804000,513806000,-111634000.0,68955000.0,-18541000.0,7432000.0,1638267000.0,509102000.0,45863000.0,411472000,1902712000.0,41966000.0,1767343000.0,,102334000,-6202000.0,66993000,-128439000.0,,-325000.0,2435000.0,66993000,68331000,63542000.0,-3768000.0,-1974000.0,,,520558000.0,32387000.0,39493000.0,1899513000.0,381295000,,7432000.0,,1737000.0,67694000.0,,17883000.0,160847000.0,,,178407000.0,101111000.0,,102334000,-20312000.0,1093028000.0,-3459000.0,0.0,-108176000.0,254944000.0,100642000.0,2655885000.0,477386000.0,203952000.0,4818463000.0,475882000.0,,-95534000.0,Sociedad Química y Minera de Chile S.A.,USD,Basic Materials,Chemicals,,
SQM,2021-03-31,297275000.0,136643000,-14674000,2637252000.0,,18343000.0,95714000,2148451000.0,26000000,528477000,-86911000.0,47232000.0,4041000.0,6898000.0,1661732000.0,537538000.0,52612000.0,418089000,1928872000.0,41966000.0,1785794000.0,,110388000,-77285000.0,67972000,28436000.0,,-325000.0,2435000.0,67972000,69714000,42044000.0,513000.0,-8990000.0,,,515556000.0,24635000.0,39849000.0,1887878000.0,391834000,,6898000.0,,34132000.0,129764000.0,,18178000.0,155899000.0,,,177613000.0,216989000.0,,110388000,-19219000.0,1069894000.0,-3182000.0,0.0,-6555000.0,260782000.0,85038000.0,2695262000.0,479821000.0,193065000.0,4883562000.0,514596000.0,,-66711000.0,Sociedad Química y Minera de Chile S.A.,USD,Basic Materials,Chemicals,,
SQM,2021-06-30,702879000.0,185904000,-36073000,3759936000.0,,-3921000.0,126990000,3201942000.0,36079000,587995000,54606000.0,42137000.0,-506500000.0,-24219000.0,1648137000.0,1242853000.0,52929000.0,424932000,2983804000.0,41966000.0,1781008000.0,,163063000,-77285000.0,89801000,705315000.0,,-325000.0,1098204000.0,89801000,90911000,-412361000.0,-8304000.0,-2032000.0,,,622719000.0,29248000.0,38020000.0,1898493000.0,402091000,,-24219000.0,,197770000.0,151872000.0,,72265000.0,196551000.0,,,176172000.0,95859000.0,,163063000,-18596000.0,1095626000.0,-4842000.0,0.0,1018887000.0,266016000.0,61604000.0,2777275000.0,1578024000.0,226680000.0,6017237000.0,581318000.0,,-100388000.0,Sociedad Química y Minera de Chile S.A.,USD,Basic Materials,Chemicals,,
SQM,2021-09-30,746132000.0,224787000,-42472000,4476574000.0,,-4912000.0,152370000,3285509000.0,43808000,661551000,24772000.0,45021000.0,-158245000.0,-46324000.0,1754133000.0,1865043000.0,55638000.0,466709000,3068044000.0,34596000.0,1921012000.0,,194842000,-90142000.0,106103000,622190000.0,,-325000.0,,106103000,108562000,-27643000.0,3336000.0,690658000.0,,,649859000.0,29982000.0,38826000.0,2589065000.0,436764000,,-46324000.0,,186947000.0,120755000.0,,40825000.0,143640000.0,,,182869000.0,103608000.0,,194842000,-19197000.0,1111932000.0,-6703000.0,0.0,600191000.0,229678000.0,54647000.0,3489003000.0,1577700000.0,259955000.0,6813338000.0,622700000.0,,-117543000.0,Sociedad Química y Minera de Chile S.A.,USD,Basic Materials,Chemicals,,
SRE,2020-12-31,,1163000000,-61000000,4511000000.0,,-13000000.0,621000000,20226000000.0,189000000,3171000000,-103000000.0,1530000000.0,-1862000000.0,-500000000.0,13673000000.0,960000000.0,415000000.0,2489000000,18422000000.0,1602000000.0,40546000000.0,-64000000.0,682000000,-352000000.0,461000000,-2561000000.0,-315000000.0,-1000000.0,1000000.0,414000000,432000000,-483000000.0,,-1248000000.0,,,2114000000.0,57000000.0,1561000000.0,20881000000.0,2008000000,,-500000000.0,,962000000.0,2531000000.0,-35000000.0,1822000000.0,5933000000.0,,551000000.0,202000000.0,1129000000.0,,682000000,-263000000.0,308000000.0,2000000.0,73000000.0,-1663000000.0,12268000000.0,13829000000.0,41689000000.0,7053000000.0,1359000000.0,66623000000.0,6839000000.0,136000000.0,-1363000000.0,Sempra,USD,Utilities,Utilities—Diversified,-117.1593,32.7185
SRE,2021-03-31,,1415000000,84000000,4200000000.0,,3000000.0,1086000000,22545000000.0,158000000,3259000000,37000000.0,527000000.0,-1301000000.0,-399000000.0,14214000000.0,725000000.0,442000000.0,2257000000,20546000000.0,1602000000.0,41509000000.0,6000000.0,1002000000,-337000000.0,895000000,-207000000.0,,-37000000.0,5000000.0,874000000,928000000,-123000000.0,,-39000000.0,,,2092000000.0,-29000000.0,1609000000.0,21106000000.0,1844000000,,-399000000.0,,1502000000.0,2904000000.0,,2010000000.0,6047000000.0,,128000000.0,397000000.0,1109000000.0,,1002000000,-259000000.0,274000000.0,-1000000.0,0.0,-407000000.0,12896000000.0,14066000000.0,42213000000.0,8730000000.0,1354000000.0,67821000000.0,6875000000.0,132000000.0,-1181000000.0,Sempra,USD,Utilities,Utilities—Diversified,-117.1593,32.7185
SRE,2021-06-30,,915000000,156000000,3760000000.0,,6000000.0,593000000,23997000000.0,139000000,2741000000,-151000000.0,532000000.0,-1287000000.0,-444000000.0,14291000000.0,335000000.0,463000000.0,2304000000,22013000000.0,1602000000.0,42429000000.0,-10000000.0,437000000,-365000000.0,444000000,-407000000.0,,-1000000.0,5000000.0,424000000,454000000,-50000000.0,,496000000.0,,,1939000000.0,15000000.0,241000000.0,21175000000.0,1826000000,,-444000000.0,,753000000.0,2858000000.0,,2216000000.0,6382000000.0,,-3000000.0,382000000.0,1147000000.0,,437000000,-259000000.0,339000000.0,2000000.0,0.0,125000000.0,13094000000.0,14053000000.0,42916000000.0,10150000000.0,1291000000.0,68608000000.0,7312000000.0,167000000.0,-1243000000.0,Sempra,USD,Utilities,Utilities—Diversified,-117.1593,32.7185
SRE,2021-09-30,,975000000,-1412000000,4593000000.0,,365000000.0,-974000000,23665000000.0,-342000000,3013000000,973000000.0,3036000000.0,-868000000.0,-418000000.0,13292000000.0,873000000.0,471000000.0,2575000000,21687000000.0,1602000000.0,43257000000.0,-223000000.0,438000000,-356000000.0,-637000000,536000000.0,,-1000000.0,,-648000000,-632000000,-51000000.0,,1259000000.0,,,2009000000.0,66000000.0,50000000.0,19126000000.0,2038000000,,-418000000.0,,726000000.0,4986000000.0,,2280000000.0,6680000000.0,,-81000000.0,376000000.0,1340000000.0,,438000000,-259000000.0,371000000.0,-1000000.0,0.0,679000000.0,12462000000.0,13964000000.0,45868000000.0,10791000000.0,1400000000.0,70472000000.0,12944000000.0,151000000.0,-1182000000.0,Sempra,USD,Utilities,Utilities—Diversified,-117.1593,32.7185
SSW.JO,2020-09-30,,13365100000,-1975200000,52242600000.0,,116900000.0,11848900000,68480300000.0,1403550000,36186850000,-174650000.0,881800000.0,-2536650000.0,25486300000.0,12760100000.0,20239800000.0,2416550000.0,22362750000,61315100000.0,7165200000.0,60895600000.0,,13824100000,-743100000.0,9963450000,4099650000.0,-1083500000.0,-42050000.0,,9963450000,10445350000,51100000.0,1351900000.0,453700000.0,,,6681600000.0,-196800000.0,2235700000.0,17497000000.0,22821750000,,25570400000.0,,7123950000.0,3133000000.0,-4513400000.0,,7331700000.0,,-486550000.0,,,,13824100000,-529700000.0,24952400000.0,-156200000.0,879350000.0,-331450000.0,28179800000.0,6468000000.0,63387100000.0,30233900000.0,4325100000.0,134103100000.0,17487100000.0,1576400000.0,-2740550000.0,Sibanye Stillwater Limited,ZAc,Basic Materials,Gold,27.09165,-29.9333
SSW.JO,2020-12-31,,13365100000,-1975200000,52242600000.0,,116900000.0,11848900000,68480300000.0,1403550000,36186850000,-174650000.0,881800000.0,-2536650000.0,25486300000.0,12760100000.0,20239800000.0,2416550000.0,22362750000,61315100000.0,7165200000.0,60895600000.0,,13824100000,-743100000.0,9963450000,4099650000.0,-1083500000.0,-42050000.0,,9963450000,10445350000,51100000.0,1351900000.0,453700000.0,,,6681600000.0,-196800000.0,2235700000.0,17497000000.0,22821750000,,25570400000.0,,7123950000.0,3133000000.0,-4513400000.0,,7331700000.0,,-486550000.0,,,,13824100000,-529700000.0,24952400000.0,-156200000.0,879350000.0,-331450000.0,28179800000.0,6468000000.0,63387100000.0,30233900000.0,4325100000.0,134103100000.0,17487100000.0,1576400000.0,-2740550000.0,Sibanye Stillwater Limited,ZAc,Basic Materials,Gold,27.09165,-29.9333
SSW.JO,2021-03-31,,20900000000,-906500000,63820000000.0,,296000000.0,17191500000,82014000000.0,4532000000,44976500000,-604500000.0,6548000000.0,-2911000000.0,24733000000.0,28063000000.0,26097000000.0,1899000000.0,26878500000,75038000000.0,6976000000.0,61548000000.0,,18098000000,-4830000000.0,12418000000,2928500000.0,,-371000000.0,,12418000000,12659500000,-150000000.0,560000000.0,-403500000.0,,,8286000000.0,192500000.0,1325000000.0,10635000000.0,24076500000,,24733000000.0,,11478000000.0,1660000000.0,,,6611000000.0,,-2234500000.0,,,,18098000000,-459000000.0,29437000000.0,-34000000.0,0.0,-5604500000.0,28949000000.0,7502000000.0,63118000000.0,29218000000.0,14844000000.0,146457000000.0,23348000000.0,684000000.0,-2793000000.0,Sibanye Stillwater Limited,ZAc,Basic Materials,Gold,27.09165,-29.9333
SSW.JO,2021-06-30,,20900000000,-906500000,63820000000.0,,296000000.0,17191500000,82014000000.0,4532000000,44976500000,-604500000.0,6548000000.0,-2911000000.0,24733000000.0,28063000000.0,26097000000.0,1899000000.0,26878500000,75038000000.0,6976000000.0,61548000000.0,,18098000000,-4830000000.0,12418000000,2928500000.0,,-371000000.0,,12418000000,12659500000,-150000000.0,560000000.0,-403500000.0,,,8286000000.0,192500000.0,1325000000.0,10635000000.0,24076500000,,24733000000.0,,11478000000.0,1660000000.0,,,6611000000.0,,-2234500000.0,,,,18098000000,-459000000.0,29437000000.0,-34000000.0,0.0,-5604500000.0,28949000000.0,7502000000.0,63118000000.0,29218000000.0,14844000000.0,146457000000.0,23348000000.0,684000000.0,-2793000000.0,Sibanye Stillwater Limited,ZAc,Basic Materials,Gold,27.09165,-29.9333
STE,2021-03-31,,386852000,-32399000,1211754000.0,,,137519000,3880990000.0,49369000,873531000,27755000.0,,-118256000.0,-61243000.0,1939408000.0,220531000.0,59044000.0,703613000,-43465000.0,3026049000.0,1385542000.0,-9151000.0,169918000,-34141000.0,88851000,-31971000.0,-48498000.0,-86000.0,708000.0,88851000,88150000,-4400000.0,,-54243000.0,,,609406000.0,199420000.0,10478000.0,1650540000.0,486679000,,-61243000.0,17514000.0,187855000.0,165955000.0,11289000.0,,52720000.0,,25653000.0,898406000.0,57000.0,,169918000,-10124000.0,315067000.0,-4657000.0,23761000.0,-96913000.0,324870000.0,,2683003000.0,2002825000.0,156950000.0,6574471000.0,577920000.0,,-74765000.0,STERIS plc,USD,Healthcare,Medical Devices,-6.2543,53.34
STE,2021-06-30,,426282000,-184311000,2007860000.0,,,-28977000,6574580000.0,-7075000,968422000,48793000.0,6875000.0,-603532000.0,-36817000.0,1874559000.0,534774000.0,83621000.0,813088000,-1760333000.0,5286594000.0,1706789000.0,-42377000.0,155334000,-34148000.0,-21807000,314243000.0,41732000.0,-10670000.0,1710000.0,-21807000,-21902000,,,904295000.0,,,743420000.0,252756000.0,10435000.0,3252684000.0,542140000,,-36817000.0,18192000.0,97426000.0,207230000.0,-1660000.0,,51445000.0,,-48639000.0,3048319000.0,619000.0,,155334000,-21812000.0,593067000.0,1539000.0,-4614000.0,818810000.0,942939000.0,,5515992000.0,4736838000.0,232186000.0,12101007000.0,1145025000.0,,-56396000.0,STERIS plc,USD,Healthcare,Medical Devices,-6.2543,53.34
STE,2021-09-30,,480344000,-44510000,1904627000.0,,,89607000,6535644000.0,19982000,1196985000,113852000.0,21875000.0,-76803000.0,-105733000.0,1893196000.0,383494000.0,118042000.0,1062868000,-1551470000.0,5132697000.0,1710587000.0,-1225000.0,134117000,-42959000.0,69811000,-151280000.0,-25800000.0,-14081000.0,6119000.0,69811000,69625000,,,-186961000.0,,,762003000.0,327395000.0,9287000.0,3417649000.0,716641000,,-105733000.0,18832000.0,171340000.0,222411000.0,-56237000.0,,50120000.0,,-52682000.0,2954417000.0,1145000.0,,134117000,-23036000.0,564532000.0,-6710000.0,4354000.0,-239107000.0,836474000.0,,5207517000.0,4748181000.0,219255000.0,11752448000.0,785701000.0,,-76973000.0,STERIS plc,USD,Healthcare,Medical Devices,-6.2543,53.34
STE,2021-12-31,,538114000,-29615000,1927094000.0,,,182409000,6611191000.0,39315000,1208971000,2302000.0,127875000.0,-79800000.0,-136878000.0,1989870000.0,359089000.0,117610000.0,996947000,-1380173000.0,5115323000.0,1715613000.0,-3553000.0,212024000,-43011000.0,143623000,-24405000.0,5561000.0,-3917000.0,,143623000,143094000,,,-138784000.0,,,752132000.0,301266000.0,12478000.0,3171634000.0,670857000,,-136878000.0,24824000.0,244314000.0,241272000.0,-34241000.0,,55895000.0,,20252000.0,2876041000.0,685000.0,,212024000,-22971000.0,594599000.0,346000.0,-10793000.0,-189265000.0,827222000.0,,5066297000.0,4758199000.0,207152000.0,11689966000.0,904307000.0,,-81122000.0,STERIS plc,USD,Healthcare,Medical Devices,-6.2543,53.34
STLA,2020-09-30,598000000.0,3538000000,-593000000,35258000000.0,,9000000.0,1026000000,21294000000.0,203000000,17807000000,229500000.0,199000000.0,-1009500000.0,-1051000000.0,21450000000.0,22303000000.0,362500000.0,16188000000,6272000000.0,4364000000.0,12782000000.0,-999500000.0,1619000000,-651000000.0,789000000,3560000000.0,-180000000.0,-80000000.0,2500000.0,789000000,823000000,,-38500000.0,1256500000.0,,,5236000000.0,1324000000.0,2580000000.0,9620000000.0,14269000000,495000000.0,-868000000.0,633500000.0,4471000000.0,12919000000.0,468000000.0,,2330000000.0,,-225500000.0,10589000000.0,125000000.0,,1619000000,-75500000.0,5366000000.0,-152000000.0,2584000000.0,179500000.0,7740000000.0,1241000000.0,49636000000.0,895000000.0,15166000000.0,73510000000.0,30813000000.0,1096000000.0,-508500000.0,Stellantis N.V.,USD,Consumer Cyclical,Auto Manufacturers,,
STLA,2020-12-31,598000000.0,3538000000,-593000000,35258000000.0,,9000000.0,1026000000,21294000000.0,203000000,17807000000,229500000.0,199000000.0,-1009500000.0,-1051000000.0,21450000000.0,22303000000.0,362500000.0,16188000000,6272000000.0,4364000000.0,12782000000.0,-999500000.0,1619000000,-651000000.0,789000000,3560000000.0,-180000000.0,-80000000.0,2500000.0,789000000,823000000,,-38500000.0,1256500000.0,,,5236000000.0,1324000000.0,2580000000.0,9620000000.0,14269000000,495000000.0,-868000000.0,633500000.0,4471000000.0,12919000000.0,468000000.0,,2330000000.0,,-225500000.0,10589000000.0,125000000.0,,1619000000,-75500000.0,5366000000.0,-152000000.0,2584000000.0,179500000.0,7740000000.0,1241000000.0,49636000000.0,895000000.0,15166000000.0,73510000000.0,30813000000.0,1096000000.0,-508500000.0,Stellantis N.V.,USD,Consumer Cyclical,Auto Manufacturers,,
STLA,2021-03-31,504000000.0,7154500000,-52500000,66923000000.0,,-1998500000.0,3764500000,46332000000.0,864500000,36305000000,-1523500000.0,5773000000.0,6903500000.0,1110000000.0,45191000000.0,40812000000.0,952500000.0,32488000000,2104000000.0,13565000000.0,34658000000.0,-21000000.0,3817000000,-651000000.0,3390000000,8959500000.0,-2000000.0,-1000000.0,121000000.0,3390000000,2900000000,,,1100000000.0,,,6048000000.0,2314500000.0,406000000.0,22765000000.0,29150500000,495000000.0,1110000000.0,1023000000.0,2807500000.0,13957000000.0,527500000.0,,6104000000.0,,460000000.0,30663000000.0,3548000000.0,,3817000000,-100000000.0,12181000000.0,149000000.0,-1368000000.0,-900500000.0,27270000000.0,6251000000.0,111804000000.0,31000000.0,27402000000.0,158542000000.0,59683000000.0,1371000000.0,-2311500000.0,Stellantis N.V.,USD,Consumer Cyclical,Auto Manufacturers,,
STLA,2021-06-30,504000000.0,7154500000,-52500000,66923000000.0,,-1998500000.0,3764500000,46332000000.0,864500000,36305000000,-1523500000.0,5773000000.0,6903500000.0,1110000000.0,45191000000.0,40812000000.0,952500000.0,32488000000,2104000000.0,13565000000.0,34658000000.0,-21000000.0,3817000000,-651000000.0,3390000000,8959500000.0,-2000000.0,-1000000.0,121000000.0,3390000000,2900000000,,,1100000000.0,,,6048000000.0,2314500000.0,406000000.0,22765000000.0,29150500000,495000000.0,1110000000.0,1023000000.0,2807500000.0,13957000000.0,527500000.0,,6104000000.0,,460000000.0,30663000000.0,3548000000.0,,3817000000,-100000000.0,12181000000.0,149000000.0,-1368000000.0,-900500000.0,27270000000.0,6251000000.0,111804000000.0,31000000.0,27402000000.0,158542000000.0,59683000000.0,1371000000.0,-2311500000.0,Stellantis N.V.,USD,Consumer Cyclical,Auto Manufacturers,,
STLD,2021-03-31,,800266000,-27340000,4896906000.0,,390000.0,566859000,4728792000.0,128104000,3544597000,91370000.0,81226000.0,-309473000.0,-1609199000.0,5134398000.0,1245165000.0,86919000.0,2950398000,3955275000.0,456378000.0,4340411000.0,-16598000.0,594199000,-52729000.0,430507000,-123452000.0,-394545000.0,-393198000.0,,430507000,438755000,,,-6843000.0,,,1366463000.0,198629000.0,6405000.0,3016200000.0,2744331000,,5667000.0,,262191000.0,52969000.0,-374588000.0,,117062000.0,,2254000.0,317139000.0,67744000.0,1202945000.0,594199000,-17269000.0,2217534000.0,,360681000.0,-76170000.0,715310000.0,,5392699000.0,648000.0,1134672000.0,10127896000.0,1661189000.0,,-309863000.0,"Steel Dynamics, Inc.",USD,Basic Materials,Steel,-85.256,41.0508
STLD,2021-06-30,,1199692000,-24937000,5265109000.0,,1859000.0,930798000,5020114000.0,218595000,4465308000,68970000.0,93505000.0,-275347000.0,-1974551000.0,5783184000.0,1113744000.0,87047000.0,3509573000,4254884000.0,455530000.0,4526892000.0,-6094000.0,955735000,-54916000.0,702291000,-131426000.0,-204561000.0,-393198000.0,,702291000,712203000,,,10899000.0,,,1571024000.0,236519000.0,10238000.0,3016486000.0,3265616000,,32344000.0,,587230000.0,80520000.0,-264935000.0,,130100000.0,,107712000.0,309700000.0,98509000.0,1210833000.0,955735000,-14898000.0,2481832000.0,,63155000.0,-443309000.0,788248000.0,,5656979000.0,648000.0,1183604000.0,10687331000.0,1852245000.0,,-277206000.0,"Steel Dynamics, Inc.",USD,Basic Materials,Steel,-85.256,41.0508
STLD,2021-09-30,,1600629000,-19480000,5987572000.0,,1024000.0,1302565000,5607926000.0,302406000,5088288000,89540000.0,55056000.0,-213605000.0,-2333894000.0,6721734000.0,1095701000.0,87407000.0,3766243000,4850721000.0,454683000.0,4654192000.0,-4776000.0,1322045000,-53380000.0,990763000,-18043000.0,-321771000.0,-337616000.0,,990763000,1000159000,,,-39482000.0,,,1892795000.0,271406000.0,15008000.0,3019175000.0,3487659000,,10583000.0,,630816000.0,80167000.0,-412952000.0,,137016000.0,,149456000.0,302522000.0,104106000.0,1219438000.0,1322045000,-12704000.0,2894970000.0,,48726000.0,-435254000.0,839587000.0,,5913051000.0,648000.0,1220437000.0,11535985000.0,2054289000.0,,-214629000.0,"Steel Dynamics, Inc.",USD,Basic Materials,Steel,-85.256,41.0508
STLD,2021-12-31,,1761837000,-20278000,6901023000.0,,3546000.0,1408848000,6304641000.0,313151000,5310657000,159350000.0,97174000.0,-200995000.0,-2676358000.0,7761417000.0,1243868000.0,86280000.0,3881531000,5555461000.0,453835000.0,4851554000.0,-22955000.0,1429126000,-51943000.0,1090505000,148168000.0,-23639000.0,-329818000.0,,1090505000,1095697000,,,29980000.0,,,1916434000.0,325533000.0,15530000.0,3008702000.0,3548820000,,-2091000.0,,723899000.0,13746000.0,-633359000.0,,29477000.0,,152301000.0,295345000.0,209591000.0,1218933000.0,1429126000,-12338000.0,3531130000.0,,85173000.0,-374736000.0,892740000.0,,6211063000.0,649000.0,1280555000.0,12531234000.0,2227369000.0,,-204541000.0,"Steel Dynamics, Inc.",USD,Basic Materials,Steel,-85.256,41.0508
STM,2020-12-31,714000000.0,1254000000,-19000000,7610000000.0,,-2000000.0,646000000,8448000000.0,63000000,3235000000,8000000.0,795000000.0,-313000000.0,630000000.0,3599000000.0,3006000000.0,255000000.0,2570000000,7673000000.0,330000000.0,4596000000.0,-6000000.0,665000000,-40000000.0,581000000,292000000.0,-22000000.0,-156000000.0,,581000000,583000000,100000000.0,-144000000.0,-274000000.0,,,1834000000.0,311000000.0,58000000.0,1826000000.0,1981000000,,723000000.0,422000000.0,922000000.0,289000000.0,127000000.0,,1438000000.0,,-53000000.0,445000000.0,145000000.0,3062000000.0,665000000,-14000000.0,1841000000.0,3000000.0,26000000.0,-320000000.0,927000000.0,35000000.0,5948000000.0,1157000000.0,1166000000.0,14454000000.0,3053000000.0,739000000.0,-381000000.0,STMicroelectronics N.V.,USD,Technology,Semiconductors,,
STM,2021-04-03,705000000.0,1175000000,-12000000,7970000000.0,,-8000000.0,431000000,8557000000.0,66000000,3016000000,57000000.0,837000000.0,-413000000.0,310000000.0,3963000000.0,3454000000.0,256000000.0,2573000000,7803000000.0,320000000.0,4743000000.0,376000000.0,443000000,-38000000.0,364000000,448000000.0,40000000.0,-156000000.0,,364000000,365000000,10000000.0,-39000000.0,376000000.0,,,1418000000.0,327000000.0,59000000.0,2137000000.0,1841000000,,559000000.0,444000000.0,682000000.0,1031000000.0,-32000000.0,,1475000000.0,,-60000000.0,434000000.0,550000000.0,3127000000.0,443000000,-13000000.0,1843000000.0,-3000000.0,57000000.0,182000000.0,892000000.0,36000000.0,6362000000.0,1157000000.0,1281000000.0,14978000000.0,3200000000.0,717000000.0,-405000000.0,STMicroelectronics N.V.,USD,Technology,Semiconductors,,
