ticker,date,shortTermInvestments,grossProfit,totalOtherIncomeExpenseNet,totalCurrentAssets,effectOfAccountingCharges,otherCashflowsFromInvestingActivities,incomeBeforeTax,totalStockholderEquity,incomeTaxExpense,totalRevenue,changeToNetincome,shortLongTermDebt,totalCashflowsFromInvestingActivities,treasuryStock,retainedEarnings,cash,depreciation,totalOperatingExpenses,netTangibleAssets,goodWill,propertyPlantEquipment,otherCashflowsFromFinancingActivities,operatingIncome,dividendsPaid,netIncome,changeInCash,changeToAccountReceivables,repurchaseOfStock,issuanceOfStock,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,investments,otherOperatingExpenses,netBorrowings,extraordinaryItems,nonRecurring,netReceivables,sellingGeneralAdministrative,minorityInterest,longTermDebt,costOfRevenue,discontinuedOperations,otherStockholderEquity,researchDevelopment,totalCashFromOperatingActivities,otherCurrentLiab,changeToInventory,deferredLongTermLiab,otherAssets,otherItems,changeToOperatingActivities,intangibleAssets,otherCurrentAssets,capitalSurplus,ebit,interestExpense,inventory,effectOfExchangeRate,changeToLiabilities,totalCashFromFinancingActivities,otherLiab,longTermInvestments,totalLiab,commonStock,accountsPayable,totalAssets,totalCurrentLiabilities,deferredLongTermAssetCharges,capitalExpenditures,name,currency,sector,subsector,longitude,latitude
SIG,2021-01-30,,843200000.0,-2100000.0,3582000000.0,,,285200000.0,1190300000.0,30900000.0,2186500000.0,-5400000.0,,-40100000.0,-1270300000.0,2189200000.0,1172500000.0,44400000.0,1899200000.0,773300000.0,238000000.0,1967700000.0,-400000.0,287300000.0,-100000.0,254300000.0,-160100000.0,-30200000.0,-41100000.0,,245700000.0,254300000.0,1800000.0,9800000.0,-893200000.0,,,135300000.0,546100000.0,,146700000.0,1343300000.0,,-290100000.0,,765600000.0,325400000.0,156900000.0,85100000.0,212200000.0,,-9100000.0,179000000.0,241700000.0,258800000.0,287300000.0,-6400000.0,2032500000.0,8100000.0,300500000.0,-893700000.0,1053600000.0,,4346300000.0,12600000.0,812600000.0,6178900000.0,1998700000.0,16400000.0,-41900000.0,Signet Jewelers Limited,USD,Consumer Cyclical,Luxury Goods,,
SIG,2021-05-01,,668500000.0,-2400000.0,3641800000.0,,,164900000.0,1320600000.0,26500000.0,1688800000.0,18300000.0,,-24800000.0,-1248400000.0,2304200000.0,1298400000.0,40700000.0,1521500000.0,885100000.0,244900000.0,1845700000.0,-13700000.0,167300000.0,-8200000.0,138400000.0,125900000.0,9800000.0,-41100000.0,,129800000.0,138400000.0,900000.0,-9300000.0,400000.0,,,129400000.0,501200000.0,,146800000.0,1020300000.0,,-283200000.0,,161100000.0,360800000.0,19300000.0,86100000.0,257800000.0,,30800000.0,190600000.0,195000000.0,252200000.0,167300000.0,-3900000.0,2019000000.0,3300000.0,-87800000.0,-13700000.0,1077700000.0,,4209300000.0,12600000.0,700100000.0,6180800000.0,1897500000.0,16800000.0,-11300000.0,Signet Jewelers Limited,USD,Consumer Cyclical,Luxury Goods,,
SIG,2021-07-31,,710500000.0,-2900000.0,3822300000.0,,,221100000.0,1555500000.0,-3500000.0,1788100000.0,-25600000.0,,-19900000.0,-1233200000.0,2509300000.0,1573800000.0,40600000.0,1564100000.0,1120700000.0,245100000.0,1789400000.0,5600000.0,224000000.0,-8200000.0,224600000.0,275400000.0,8700000.0,-41100000.0,,216000000.0,224600000.0,1000000.0,-9300000.0,400000.0,,,65600000.0,495800000.0,,146900000.0,1077600000.0,,-282200000.0,,297400000.0,356300000.0,14600000.0,87100000.0,265400000.0,,3500000.0,189700000.0,178200000.0,266800000.0,224000000.0,-4400000.0,2004700000.0,100000.0,26400000.0,-2200000.0,1065500000.0,,4105100000.0,12600000.0,730600000.0,6311900000.0,1840500000.0,21300000.0,-20900000.0,Signet Jewelers Limited,USD,Consumer Cyclical,Luxury Goods,,
SIG,2021-10-30,,563200000.0,-7100000.0,3994800000.0,,,101700000.0,1534600000.0,9100000.0,1537800000.0,27600000.0,300000.0,-18300000.0,-1330500000.0,2580700000.0,1516900000.0,38700000.0,1429000000.0,1100400000.0,245000000.0,1708500000.0,-3300000.0,108800000.0,-17700000.0,92600000.0,-56900000.0,-5500000.0,-41100000.0,,83900000.0,92600000.0,200000.0,-2100000.0,-100000.0,,,132400000.0,455900000.0,,147000000.0,974600000.0,,-344200000.0,,25400000.0,360100000.0,-146000000.0,87200000.0,250000000.0,,-63800000.0,189200000.0,197200000.0,271800000.0,108800000.0,-4100000.0,2148300000.0,-1800000.0,145300000.0,-62200000.0,1088400000.0,,4201200000.0,12600000.0,868200000.0,6387500000.0,1971800000.0,35000000.0,-18300000.0,Signet Jewelers Limited,USD,Consumer Cyclical,Luxury Goods,,
SITE,2021-01-03,,222300000.0,-8700000.0,851600000.0,,,13100000.0,795000000.0,1600000.0,675100000.0,4700000.0,6700000.0,-97300000.0,-6300000.0,259100000.0,55200000.0,17700000.0,653300000.0,344600000.0,250600000.0,386500000.0,-9000000.0,21800000.0,,11500000.0,-219400000.0,37400000.0,,700000.0,11500000.0,11500000.0,,-2300000.0,-171700000.0,,,299600000.0,242700000.0,,265900000.0,452800000.0,,-6300000.0,,48700000.0,5800000.0,27900000.0,,7200000.0,,11500000.0,199800000.0,,541800000.0,21800000.0,-9100000.0,458600000.0,200000.0,-59100000.0,-171000000.0,25500000.0,,900700000.0,400000.0,172800000.0,1695700000.0,368600000.0,2400000.0,-6800000.0,"SiteOne Landscape Supply, Inc.",USD,Industrials,Industrial Distribution,-84.3104,34.0213
SITE,2021-04-04,,201500000.0,-5500000.0,1040600000.0,,,4900000.0,805500000.0,-2500000.0,650200000.0,3400000.0,5600000.0,-46300000.0,-5200000.0,266500000.0,32500000.0,19000000.0,639800000.0,332900000.0,262300000.0,385900000.0,-9000000.0,10400000.0,,7400000.0,-22700000.0,-45800000.0,,2400000.0,7400000.0,7400000.0,,-1200000.0,75500000.0,,,349200000.0,172900000.0,,342400000.0,448700000.0,,-5200000.0,,-45500000.0,6600000.0,-157600000.0,,7200000.0,,-17300000.0,210300000.0,,543800000.0,10400000.0,-5500000.0,621800000.0,200000.0,145600000.0,68900000.0,19500000.0,400000.0,1101200000.0,400000.0,320600000.0,1906700000.0,502100000.0,2400000.0,-7200000.0,"SiteOne Landscape Supply, Inc.",USD,Industrials,Industrial Distribution,-84.3104,34.0213
SITE,2021-07-04,,388200000.0,-4300000.0,1179700000.0,,,160300000.0,936600000.0,36800000.0,1083900000.0,4000000.0,6100000.0,-35700000.0,-4900000.0,390000000.0,107800000.0,19900000.0,919300000.0,445700000.0,278400000.0,398900000.0,-4000000.0,164600000.0,,123500000.0,75300000.0,-71500000.0,,2300000.0,123500000.0,123500000.0,,-2200000.0,-25300000.0,,,415400000.0,202900000.0,,319600000.0,695700000.0,,-4900000.0,,137700000.0,37800000.0,12000000.0,,7900000.0,,23300000.0,212500000.0,,551100000.0,164600000.0,-4300000.0,614000000.0,300000.0,-10800000.0,-27000000.0,21000000.0,500000.0,1141300000.0,400000.0,313400000.0,2077900000.0,555900000.0,2300000.0,-9400000.0,"SiteOne Landscape Supply, Inc.",USD,Industrials,Industrial Distribution,-84.3104,34.0213
SITE,2021-10-03,,340500000.0,-4300000.0,1255500000.0,,,99100000.0,1022700000.0,19100000.0,936400000.0,8100000.0,6200000.0,-15300000.0,-4700000.0,470000000.0,158000000.0,20500000.0,833000000.0,540200000.0,278400000.0,405600000.0,-400000.0,103400000.0,,80000000.0,50200000.0,-700000.0,,2600000.0,80000000.0,80000000.0,,1800000.0,-3500000.0,,,419600000.0,235300000.0,,318600000.0,595900000.0,,-4700000.0,,67200000.0,10800000.0,-13900000.0,,7600000.0,,21800000.0,204100000.0,,557000000.0,103400000.0,-4300000.0,628900000.0,-400000.0,-17300000.0,-1300000.0,22700000.0,600000.0,1129100000.0,400000.0,295300000.0,2151800000.0,540300000.0,2200000.0,-7600000.0,"SiteOne Landscape Supply, Inc.",USD,Industrials,Industrial Distribution,-84.3104,34.0213
SJM,2021-04-30,,739100000.0,-67900000.0,1941700000.0,,5300000.0,193300000.0,8124800000.0,46300000.0,1920200000.0,-1500000.0,1152900000.0,-108000000.0,-277400000.0,2847500000.0,334300000.0,114700000.0,1659000000.0,-3940000000.0,6023600000.0,2143500000.0,-400000.0,261200000.0,-98400000.0,147000000.0,-167200000.0,72400000.0,-174300000.0,3800000.0,147000000.0,147000000.0,,4300000.0,-84000000.0,,,533700000.0,416700000.0,,3516800000.0,1181100000.0,,-277400000.0,,291000000.0,215100000.0,-59500000.0,,103200000.0,,-62600000.0,6041200000.0,113800000.0,5527600000.0,261200000.0,-42400000.0,959900000.0,3100000.0,118200000.0,-353300000.0,1659800000.0,31000000.0,8159400000.0,27100000.0,1034100000.0,16284200000.0,2867500000.0,,-108000000.0,The J. M. Smucker Company,USD,Consumer Defensive,Packaged Foods,,
SJM,2021-07-31,,644000000.0,-60600000.0,1952900000.0,,-12000000.0,205200000.0,8170300000.0,51300000.0,1858000000.0,19100000.0,751600000.0,-80000000.0,-281600000.0,2893800000.0,168800000.0,113900000.0,1592200000.0,-3835900000.0,6021000000.0,2121900000.0,-300000.0,265800000.0,-97200000.0,153900000.0,-165500000.0,-32900000.0,-6800000.0,4000000.0,153900000.0,153900000.0,,-1200000.0,-123000000.0,,,566000000.0,324000000.0,,3517500000.0,1214000000.0,,-281600000.0,,137800000.0,366800000.0,-146300000.0,,130700000.0,,-45800000.0,5985200000.0,112600000.0,5531000000.0,265800000.0,-43100000.0,1105500000.0,-100000.0,28500000.0,-223300000.0,1654600000.0,,8041400000.0,27100000.0,1041200000.0,16211700000.0,2763200000.0,,-68000000.0,The J. M. Smucker Company,USD,Consumer Defensive,Packaged Foods,,
SJM,2021-10-31,,717600000.0,-50400000.0,2008800000.0,,-3800000.0,268800000.0,8286400000.0,62800000.0,2050000000.0,11200000.0,,-63000000.0,-270500000.0,2992800000.0,155300000.0,115900000.0,1730800000.0,-3666300000.0,6022300000.0,2139000000.0,-9300000.0,319200000.0,-106900000.0,206000000.0,-13500000.0,-92700000.0,-700000.0,12200000.0,206000000.0,206000000.0,,-4700000.0,1400000.0,,,659100000.0,347700000.0,,4308800000.0,1332400000.0,,-270500000.0,,165100000.0,287300000.0,5500000.0,,140300000.0,,21300000.0,5930400000.0,94200000.0,5537000000.0,319200000.0,-40300000.0,1100200000.0,-100000.0,-36700000.0,-115500000.0,1658400000.0,,7954400000.0,27100000.0,1031000000.0,16240800000.0,1890500000.0,,-59200000.0,The J. M. Smucker Company,USD,Consumer Defensive,Packaged Foods,,
SJM,2022-01-31,,689900000.0,-170500000.0,1988200000.0,,-1800000.0,109600000.0,8266900000.0,39900000.0,2057100000.0,152500000.0,,11100000.0,-269300000.0,2955500000.0,284300000.0,115200000.0,1777000000.0,-3460900000.0,6017800000.0,2108900000.0,-500000.0,280100000.0,-107000000.0,69700000.0,129000000.0,94900000.0,-200000.0,12200000.0,69700000.0,69700000.0,,15500000.0,-226100000.0,,,563200000.0,339000000.0,,4309700000.0,1367200000.0,,-269300000.0,,439700000.0,314400000.0,9800000.0,,141500000.0,,1500000.0,5710000000.0,98600000.0,5553600000.0,280100000.0,-39500000.0,1042100000.0,-200000.0,-7000000.0,-321600000.0,1638900000.0,,7699500000.0,27100000.0,1006800000.0,15966400000.0,1664600000.0,,-117300000.0,The J. M. Smucker Company,USD,Consumer Defensive,Packaged Foods,,
SKM,2021-03-31,,3216808000000.0,295056000000.0,8865200000000.0,,-7240000000.0,683837000000.0,23897200000000.0,111862000000.0,4780461000000.0,-358567000000.0,,-1019291000000.0,336500000000.0,22875800000000.0,2580300000000.0,1034249000000.0,4391680000000.0,23897200000000.0,,20497800000000.0,839797000000.0,388781000000.0,-680098000000.0,558265000000.0,307956000000.0,-101231000000.0,,,554573000000.0,571975000000.0,-364768000000.0,318897000000.0,-218223000000.0,,,3377700000000.0,1512648000000.0,671900000000.0,9613100000000.0,1563653000000.0,,336500000000.0,201815000000.0,1386253000000.0,5385000000000.0,10623000000.0,,1952300000000.0,,57119000000.0,,2907200000000.0,,388781000000.0,-86495000000.0,,-482000000.0,0.0,-58524000000.0,5479700000000.0,16446200000000.0,23192400000000.0,684900000000.0,2604600000000.0,47761500000000.0,8099600000000.0,,-554477000000.0,"SK Telecom Co.,Ltd",USD,Communication Services,Telecom Services,,
SKM,2021-06-30,1496152000000.0,6197939000000.0,613825000000.0,9140912000000.0,,-7240000000.0,1010213000000.0,25503449000000.0,214515000000.0,4818272000000.0,-358567000000.0,1206689000000.0,-1019291000000.0,863505000000.0,21679418000000.0,1539295000000.0,1034249000000.0,4421884000000.0,18005924000000.0,3463037000000.0,13243760000000.0,839797000000.0,396388000000.0,-680098000000.0,765785000000.0,307956000000.0,-101231000000.0,,,762094000000.0,795698000000.0,-364768000000.0,87693000000.0,-218223000000.0,,,3440293000000.0,4499152000000.0,903350000000.0,9780451000000.0,-1379667000000.0,,1067100000000.0,201815000000.0,1386253000000.0,4406461000000.0,10623000000.0,1004452000000.0,1934804000000.0,,57119000000.0,4034488000000.0,2255356000000.0,2915887000000.0,396388000000.0,-87304000000.0,211780000000.0,-482000000.0,-23630000000.0,-58524000000.0,4935994000000.0,18240600000000.0,23650802000000.0,44639000000.0,304311000000.0,50057601000000.0,7821778000000.0,98160000000.0,-554477000000.0,"SK Telecom Co.,Ltd",USD,Communication Services,Telecom Services,,
SKM,2021-09-30,1574550000000.0,4876269000000.0,547279000000.0,9319567000000.0,,-226284000000.0,944315000000.0,26268518000000.0,207805000000.0,4967496000000.0,-498861000000.0,1447395000000.0,-1165450000000.0,1000937000000.0,22307055000000.0,1491551000000.0,1054301000000.0,4570460000000.0,18762332000000.0,3473747000000.0,13140328000000.0,242738000000.0,397036000000.0,,784180000000.0,-47744000000.0,-13997000000.0,,,780488000000.0,736510000000.0,-77051000000.0,189026000000.0,313392000000.0,,,3558530000000.0,3167109000000.0,915303000000.0,9632796000000.0,91227000000.0,,1204532000000.0,97842000000.0,1405191000000.0,4186089000000.0,12687000000.0,7445000000.0,2090246000000.0,,46054000000.0,4032439000000.0,362814000000.0,2915887000000.0,397036000000.0,-90661000000.0,198209000000.0,7002000000.0,22732000000.0,-294487000000.0,5225335000000.0,19621158000000.0,24493664000000.0,44639000000.0,338276000000.0,51677485000000.0,8380517000000.0,102326000000.0,-804996000000.0,"SK Telecom Co.,Ltd",USD,Communication Services,Telecom Services,,
SKM,2021-12-31,,226700000000.0,68300000000.0,,,,295000000000.0,,-19800000000.0,4297800000000.0,,,,,,,,4071100000000.0,,,,,226700000000.0,,299300000000.0,,,,,299300000000.0,314800000000.0,,,,,,,,,,4071100000000.0,,,,,,,,,,,,,,226700000000.0,,,,0.0,,,,,,,,,,,"SK Telecom Co.,Ltd",USD,Communication Services,Telecom Services,,
SLVM,2020-09-30,,238000000.0,2000000.0,,,-9000000.0,63000000.0,,12000000.0,738000000.0,-65000000.0,,-26000000.0,,,,38000000.0,677000000.0,,,,-26000000.0,61000000.0,,51000000.0,17000000.0,-23000000.0,,,51000000.0,51000000.0,,10000000.0,-3000000.0,,,,129000000.0,,,500000000.0,,,,73000000.0,,10000000.0,,,,28000000.0,,,,61000000.0,-10000000.0,,-1000000.0,34000000.0,-29000000.0,,,,,,,,,-17000000.0,Sylvamo Corporation,USD,Basic Materials,Paper & Paper Products,-89.9715,35.2017
SLVM,2021-03-31,,286000000.0,14500000.0,1314000000.0,,-3000000.0,120000000.0,2284000000.0,31500000.0,811000000.0,2500000.0,,-19000000.0,-1493000000.0,,226000000.0,35500000.0,705500000.0,2137000000.0,147000000.0,1295000000.0,500000.0,105500000.0,,88500000.0,65500000.0,-9000000.0,,,88500000.0,88500000.0,,6500000.0,-2000000.0,,,640000000.0,138500000.0,,1000000.0,525000000.0,,-1493000000.0,,111000000.0,156000000.0,2500000.0,353000000.0,353000000.0,,-25500000.0,,108000000.0,,105500000.0,-10000000.0,340000000.0,-25000000.0,16500000.0,-1500000.0,235000000.0,,825000000.0,3777000000.0,305000000.0,3109000000.0,541000000.0,,-16000000.0,Sylvamo Corporation,USD,Basic Materials,Paper & Paper Products,-89.9715,35.2017
SLVM,2021-06-30,,286000000.0,14500000.0,1314000000.0,,-3000000.0,120000000.0,2284000000.0,31500000.0,811000000.0,2500000.0,,-19000000.0,-1493000000.0,,226000000.0,35500000.0,705500000.0,2137000000.0,147000000.0,1295000000.0,500000.0,105500000.0,,88500000.0,65500000.0,-9000000.0,,,88500000.0,88500000.0,,6500000.0,-2000000.0,,,640000000.0,138500000.0,,1000000.0,525000000.0,,-1493000000.0,,111000000.0,156000000.0,2500000.0,353000000.0,353000000.0,,-25500000.0,,108000000.0,,105500000.0,-10000000.0,340000000.0,-25000000.0,16500000.0,-1500000.0,235000000.0,,825000000.0,3777000000.0,305000000.0,3109000000.0,541000000.0,,-16000000.0,Sylvamo Corporation,USD,Basic Materials,Paper & Paper Products,-89.9715,35.2017
SLVM,2021-09-30,,321000000.0,-10000000.0,1019000000.0,,200000000.0,120000000.0,265000000.0,28000000.0,908000000.0,-55000000.0,,178000000.0,-1627000000.0,,132000000.0,37000000.0,778000000.0,129000000.0,136000000.0,1239000000.0,-1880000000.0,130000000.0,,92000000.0,-94000000.0,-10000000.0,,,92000000.0,92000000.0,,9000000.0,1497000000.0,,,471000000.0,145000000.0,,1375000000.0,587000000.0,,-1627000000.0,,157000000.0,158000000.0,-14000000.0,319000000.0,343000000.0,,41000000.0,,72000000.0,,130000000.0,-10000000.0,344000000.0,-46000000.0,66000000.0,-383000000.0,268000000.0,,2472000000.0,1892000000.0,411000000.0,2737000000.0,784000000.0,,-22000000.0,Sylvamo Corporation,USD,Basic Materials,Paper & Paper Products,-89.9715,35.2017
SN.L,2020-09-30,,1148535101.660547,-101379076.0124952,5985215323.066806,,,179659122.04745987,6774432180.632433,-43631501.06866882,1620140297.035129,16040993.039951773,343918890.776566,-179659122.04745987,-600574779.4157944,6362499479.366471,2261138378.911602,147577135.9675563,1339102098.975174,1110036718.3646626,3757442209.6783032,1859471913.1912096,2566558.8863922837,281038198.05995506,-80846604.92135693,223290623.11612868,914336603.277251,134102701.81399682,,5133117.772784567,223290623.11612868,223290623.11612868,3849838.3295884253,,611482654.6829616,,,1419307064.174933,765476187.8664986,,4115477174.330027,471605195.3745821,,-399099906.8340001,102020715.73409328,553093440.0175371,590308543.8702252,-28873787.471913192,,472246835.0961802,,98812517.12610292,1906953252.5894668,30798706.636707403,785367019.2360388,281038198.05995506,-24382309.420726694,2170025538.444676,2566558.8863922837,-66088891.32460131,538335726.4207815,888029374.6917301,150143694.8539486,7357041047.843481,227140461.4457171,1143401983.8877623,14131473228.475914,2166175700.1150875,259222447.52562064,-163618129.0075081,Smith & Nephew plc,GBp,Healthcare,Medical Devices,-0.396,51.6553
SN.L,2020-12-31,,1221599390.4541562,-107828326.08478026,6365965985.562217,,,191088172.80847135,7205389030.39943,-46407127.68205733,1723205844.0763934,17061444.00075637,365797359.3762166,-191088172.80847135,-638780463.3883185,6767251148.460007,2404981146.346618,156965284.80695862,1424289345.1831417,1180651924.852341,3996472642.737172,1977762588.5676785,2729831.0401210194,298916498.8932516,-85989677.76381211,237495300.49052867,972502308.0431131,142633671.84632325,,5459662.080242039,237495300.49052867,237495300.49052867,4094746.560181529,,650382245.3088329,,,1509596565.1869237,814172107.716094,,4377284072.834054,501606453.6222373,,-424488726.7388185,108510783.84481052,588278589.1460797,627861139.2278345,-30710599.201361466,,502288911.38226753,,105098495.04465924,2028264462.8099174,32757972.48145223,835328298.2770319,298916498.8932516,-25933394.881149683,2308072144.422322,2729831.0401210194,-70293149.28311625,572582060.6653838,944521539.8818727,159695115.84707963,7825060676.506902,241590047.0507102,1216139728.373914,15030449706.906332,2303977397.86214,275712935.05222297,-174026728.80771497,Smith & Nephew plc,GBp,Healthcare,Medical Devices,-0.396,51.6553
SN.L,2021-04-03,,1236021949.6449325,-11029755.267327897,6124271612.183814,,,153727214.03838256,7349953166.265627,12408474.675743883,1791645871.2365751,-35846704.61881566,810687012.1486003,-297114032.51364523,-613530136.7451142,6872916250.953695,1912283819.472974,202671753.03715008,1626888901.9308648,1166396619.519925,4123749750.5722175,2003279300.4284291,-2757438.8168319743,164756969.30571046,-139940019.95422268,141318739.36263868,-256441809.9653736,,,4136158.225247961,141318739.36263868,141318739.36263868,2068079.1126239805,,-69625330.12500735,,,1799228827.9828632,953384470.9196551,,3834218674.80486,555623921.5916427,,-420509419.56687605,117880509.4195669,250237572.62750164,584577029.1683785,,,561138799.2253067,,-57906215.153471455,2059806796.1734846,,846533716.767416,164756969.30571046,-28953107.576735727,2412758964.7279773,-1378719.4084159872,0.0,-208186630.67081404,780355185.1634487,201293033.6287341,7723586125.94636,244033335.2896297,1442140501.2031224,15073539292.211987,2922885145.8418927,310211866.89359707,-120637948.23639886,Smith & Nephew plc,GBp,Healthcare,Medical Devices,-0.396,51.6553
SN.L,2021-07-03,,1232436019.6737323,-10997755.892236317,6106503959.164215,,,153281222.74804366,7328629582.688975,12372475.378765857,1786447972.7451367,-35742706.64976803,808335058.0793693,-296252049.34711576,-611750171.5056452,6852976640.349754,1906735927.8164713,202083764.51984233,1622168994.1048567,1163012685.6039906,4111785984.2098527,1997467413.927421,-2749438.973059079,164278978.64027998,-139534027.88274828,140908747.3692778,-255697824.49449435,,,4124158.4595886185,140908747.3692778,140908747.3692778,2062079.2297943092,,-69423334.06974174,,,1794008929.921049,950618524.9351766,,3823094892.0386496,554011953.0714045,,-419289443.3915096,117538516.09827563,249511586.80511144,582881062.2885247,,,559510831.0175226,,-57738218.43424066,2053830912.875132,,844077764.7291373,164278978.64027998,-28869109.21712033,2405759101.4266944,-1374719.4865295396,0.0,-207582642.46596047,778091229.3757194,200709045.03331277,7701178563.538481,243325349.1157285,1437956582.9098983,15029808146.227457,2914405311.442624,309311884.46914643,-120287955.07133472,Smith & Nephew plc,GBp,Healthcare,Medical Devices,-0.396,51.6553
SNA,2021-04-03,,578900000.0,-13300000.0,3052500000.0,,1700000.0,256700000.0,3876000000.0,59100000.0,1113200000.0,33500000.0,,-207200000.0,-1893600000.0,5282500000.0,904200000.0,24700000.0,843200000.0,2459600000.0,1161800000.0,564900000.0,-7800000.0,270000000.0,-66700000.0,192600000.0,-18800000.0,-4200000.0,-151900000.0,93000000.0,192600000.0,197600000.0,,,2400000.0,,,656800000.0,308900000.0,21900000.0,,534300000.0,,-388300000.0,,319300000.0,76300000.0,8300000.0,,130300000.0,,46900000.0,254600000.0,,419700000.0,270000000.0,-14300000.0,730100000.0,100000.0,17500000.0,-131000000.0,320700000.0,,2775600000.0,67400000.0,235000000.0,6673500000.0,1234100000.0,25400000.0,-19300000.0,Snap-on Incorporated,USD,Industrials,Tools & Accessories,-87.8301,42.5617
SNA,2021-07-03,,611900000.0,-13600000.0,3149700000.0,,1700000.0,276100000.0,4003400000.0,62900000.0,1168300000.0,31900000.0,,-29700000.0,-1948600000.0,5423500000.0,965600000.0,25500000.0,878600000.0,2570600000.0,1177600000.0,574400000.0,-6100000.0,289700000.0,-66700000.0,208000000.0,61300000.0,4700000.0,-137400000.0,61800000.0,208000000.0,213200000.0,,,500000.0,,,651500000.0,322200000.0,22100000.0,,556400000.0,,-362700000.0,,238200000.0,78300000.0,-24400000.0,,112800000.0,,-49500000.0,255200000.0,,461100000.0,289700000.0,-14200000.0,760900000.0,700000.0,42000000.0,-147900000.0,321600000.0,,2766100000.0,67400000.0,279400000.0,6791600000.0,1222100000.0,27700000.0,-18300000.0,Snap-on Incorporated,USD,Industrials,Tools & Accessories,-87.8301,42.5617
SNA,2021-10-02,,591300000.0,-13300000.0,2974300000.0,,-2200000.0,262400000.0,4047300000.0,60900000.0,1125000000.0,24500000.0,,-29700000.0,-2040600000.0,5552800000.0,735200000.0,24900000.0,849300000.0,2626700000.0,1171000000.0,570000000.0,-6700000.0,275700000.0,-66300000.0,196200000.0,-230400000.0,-36100000.0,-66500000.0,3600000.0,196200000.0,201500000.0,,,-249900000.0,,,659200000.0,315600000.0,22000000.0,,533700000.0,,-394800000.0,,186400000.0,89300000.0,-38500000.0,,108600000.0,,26600000.0,249600000.0,,467700000.0,275700000.0,-13200000.0,789600000.0,-1300000.0,-11200000.0,-385800000.0,309000000.0,,2511600000.0,67400000.0,265900000.0,6580900000.0,979700000.0,25700000.0,-16200000.0,Snap-on Incorporated,USD,Industrials,Tools & Accessories,-87.8301,42.5617
SNA,2022-01-01,,600600000.0,-10000000.0,3053400000.0,,1700000.0,293200000.0,4181900000.0,64100000.0,1195200000.0,30900000.0,,-23800000.0,-2058100000.0,5699900000.0,779900000.0,18300000.0,892000000.0,2763700000.0,1116500000.0,566500000.0,-6800000.0,303200000.0,-76100000.0,223700000.0,44500000.0,-28900000.0,-75500000.0,4000000.0,223700000.0,229100000.0,,,300000.0,,,688100000.0,297400000.0,21900000.0,,594600000.0,,-343900000.0,,222700000.0,228300000.0,-20800000.0,,212500000.0,,-20400000.0,301700000.0,25700000.0,472700000.0,303200000.0,-11300000.0,803800000.0,-300000.0,8500000.0,-154100000.0,352100000.0,,2555900000.0,67400000.0,276600000.0,6759700000.0,982200000.0,26500000.0,-16300000.0,Snap-on Incorporated,USD,Industrials,Tools & Accessories,-87.8301,42.5617
SNP,2020-12-31,100498000000.0,159003000000.0,672000000.0,455395000000.0,,6675000000.0,9956000000.0,741494000000.0,207000000.0,550280000000.0,16870000000.0,5259000000.0,1061000000.0,32932000000.0,531641000000.0,87559000000.0,34234000000.0,540996000000.0,701018000000.0,8620000000.0,980380000000.0,-3492000000.0,9284000000.0,-15739000000.0,8637000000.0,348000000.0,-21259000000.0,,,8637000000.0,9749000000.0,44183000000.0,69277000000.0,-71844000000.0,,,79296000000.0,42601000000.0,141364000000.0,83815000000.0,391277000000.0,,32932000000.0,,83879000000.0,238204000000.0,14641000000.0,,67687000000.0,,,31856000000.0,36146000000.0,55850000000.0,9284000000.0,-3323000000.0,151895000000.0,-781000000.0,30659000000.0,-83811000000.0,72636000000.0,189867000000.0,850947000000.0,121071000000.0,161656000000.0,1733805000000.0,522190000000.0,25054000000.0,-50217000000.0,China Petroleum & Chemical Corporation,USD,Energy,Oil & Gas Integrated,,
SNP,2021-03-31,98839000000.0,154252000000.0,2000000000.0,519979000000.0,,-525000000.0,30701000000.0,763717000000.0,7082000000.0,576982000000.0,6389000000.0,10790000000.0,-24052000000.0,642646000000.0,,99247000000.0,26536000000.0,548281000000.0,755094000000.0,8623000000.0,979230000000.0,-1666000000.0,28701000000.0,-15739000000.0,18543000000.0,11688000000.0,-13918000000.0,,,18543000000.0,23619000000.0,3566000000.0,62387000000.0,52780000000.0,,,56937000000.0,34132000000.0,146009000000.0,83737000000.0,422730000000.0,,642646000000.0,,-15578000000.0,284568000000.0,-30619000000.0,,98242000000.0,,,,21097000000.0,,28701000000.0,-3684000000.0,182477000000.0,204000000.0,-22509000000.0,51114000000.0,75851000000.0,196070000000.0,892418000000.0,121071000000.0,172427000000.0,1802144000000.0,559737000000.0,27422000000.0,-27417000000.0,China Petroleum & Chemical Corporation,USD,Energy,Oil & Gas Integrated,,
